BKCLASS,CB,CERT,CITY,EDEPDOM,EDEPFOR,EFFDATE,EFREPP,EINTEXP,ELNATR,EOTHINT,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAMEFULL,NAMEHCR,NIM,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
NM,1.0,57684,LEBANON,6044.0,0.0,2022-08-31,146.0,6553.0,131.0,363.0,2004-04-19,13,13,6,NASHVILLE,57684_20250930,DIF,2004-04-19,0,CEDARSTONE BANK,CEDARSTONE FINANCIAL INC,7376.0,5,3,0,0,FDIC,2025-09-30,4463126.0,4,TN,0,0,37087
N,1.0,57686,BREMEN,9612.0,0.0,2022-08-31,0.0,10070.0,338.0,458.0,2004-10-04,5,5,6,ATLANTA,57686_20250930,DIF,2004-10-04,0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",AMERICAN COM BANCSHARES INC,15919.0,5,4,0,0,OCC,2025-09-30,3272947.0,4,GA,0,0,30110
NM,1.0,5768,COVINGTON,6298.0,0.0,2022-08-31,0.0,6298.0,-4.0,0.0,1903-01-01,9,9,7,INDIANAPOLIS,5768_20250930,DIF,1934-01-01,0,THE FOUNTAIN TRUST COMPANY,PIPER HOLDINGS INC,18248.0,3,16,0,0,FDIC,2025-09-30,3033045.0,2,IN,0,1,47932
N,1.0,57694,BAINBRIDGE,5967.0,0.0,2022-08-31,17.0,6049.0,90.0,65.0,2004-04-05,5,5,6,ALBANY GA,57694_20250930,DIF,2004-04-05,0,FIRST NATIONAL BANK OF DECATUR COUNTY,BAINBRIDGE BANCSHARES INC,7629.0,5,5,0,0,OCC,2025-09-30,3232361.0,4,GA,0,0,39819
N,0.0,57701,CHICAGO,37890.0,0.0,2022-08-31,97.0,40310.0,5702.0,2323.0,2004-04-01,9,9,7,CHICAGO,57701_20250930,DIF,2004-04-01,0,"BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION",WINTRUST FINANCIAL CORP,66085.0,3,8,0,0,OCC,2025-09-30,2260406.0,4,IL,0,0,60643
N,1.0,57703,DALLAS,25249.0,0.0,2022-08-31,0.0,25328.0,4695.0,79.0,2004-11-02,13,13,11,DALLAS,57703_20250930,DIF,2004-11-02,0,"T BANK, NATIONAL ASSOCIATION",TECTONIC FINANCIAL INC,31117.0,5,1,0,0,OCC,2025-09-30,5077977.0,4,TX,0,0,75248
NM,1.0,57706,EUGENE,18179.0,0.0,2022-08-31,21.0,18213.0,5663.0,13.0,2004-02-23,14,14,12,PORTLAND,57706_20250930,DIF,2004-02-23,0,SUMMIT BANK,SUMMIT BANK GROUP INC,42565.0,4,5,0,0,FDIC,2025-09-30,5513804.0,4,OR,0,0,97401
NM,1.0,57710,CATSKILL,24102.0,0.0,2022-08-31,0.0,24102.0,0.0,0.0,2004-05-20,2,2,2,SYRACUSE,57710_20250930,DIF,2004-05-20,0,GREENE COUNTY COMMERCIAL BANK,GREENE COUNTY BCORP MHC,10241.0,1,1,0,21591,FDIC,2025-09-30,2728595.0,9,NY,0,0,12414
SM,0.0,57716,WALNUT CREEK,27797.0,0.0,2022-08-31,0.0,27797.0,3818.0,0.0,2004-07-20,14,14,12,SAN FRANCISCO,57716_20250930,DIF,2004-07-20,0,UNITED BUSINESS BANK,BAYCOM CORP,72608.0,4,34,0,0,FED,2025-09-30,5069897.0,4,CA,0,0,94596
NM,1.0,57740,SALINAS,7606.0,0.0,2022-08-31,2.0,7789.0,0.0,181.0,2004-09-14,14,14,12,SAN FRANCISCO,57740_20250930,DIF,2004-09-14,0,PACIFIC VALLEY BANK,PACIFIC VALLEY BCORP,15161.0,4,4,0,0,FDIC,2025-09-30,5654426.0,4,CA,0,0,93901
NM,1.0,57741,ALAMOSA,6438.0,0.0,2022-08-31,53.0,7927.0,631.0,1436.0,2004-07-09,13,13,10,DENVER,57741_20250930,DIF,2004-07-09,0,FIRST SOUTHWEST BANK,FIRST SOUTHWEST BCORP INC,13923.0,4,6,0,0,FDIC,2025-09-30,3228681.0,4,CO,0,0,81101
SM,1.0,57742,FAIRFAX,44803.0,0.0,2022-08-31,93.0,44896.0,-398.0,0.0,2004-05-26,5,5,5,RICHMOND,57742_20250930,DIF,2004-05-26,0,MAINSTREET BANK,MAINSTREET BANCSHARES INC,54816.0,1,6,0,0,FED,2025-09-30,4977397.0,4,VA,0,0,22030
NM,1.0,57754,SOUTH HOLLAND,18487.0,0.0,2022-08-31,5.0,19626.0,270.0,1134.0,2004-09-20,9,9,7,CHICAGO,57754_20250930,DIF,2004-09-20,0,PROVIDENCE BANK & TRUST,PROVIDENCE FINANCIAL CORP,39906.0,3,16,0,0,FDIC,2025-09-30,4656964.0,4,IL,0,1,60473
SM,1.0,57756,HILTON HEAD ISLA,39355.0,0.0,2023-06-21,1.0,39487.0,2034.0,131.0,2004-08-09,5,5,5,COLUMBIA SC,57756_20250930,DIF,2004-08-09,0,COASTAL STATES BANK,COASTALSOUTH BANCSHARES INC,55220.0,1,11,0,0,FED,2025-09-30,3274727.0,4,SC,0,0,29928
NM,1.0,57777,WAYNE,51587.0,0.0,2023-04-24,12.0,56116.0,11865.0,4517.0,2004-07-08,2,2,3,PHILADELPHIA,57777_20250930,DIF,2004-07-08,0,MERIDIAN BANK,MERIDIAN CORP,67372.0,1,6,0,0,FDIC,2025-09-30,5033580.0,4,PA,0,0,19087
NM,1.0,57784,FRANKLIN,2533.0,0.0,2022-08-31,0.0,2566.0,-100.0,33.0,2004-10-04,5,5,5,CHARLOTTE,57784_20250930,DIF,2004-10-04,0,NANTAHALA BANK & TRUST COMPANY,Unknown,8110.0,1,3,0,0,FDIC,2025-09-30,0.0,4,NC,0,0,28734
NM,1.0,57785,LAKEVILLE,2324.0,0.0,2022-08-31,0.0,2355.0,150.0,31.0,2004-07-08,11,11,9,MINNEAPOLIS,57785_20250930,DIF,2004-07-08,0,LAKEVIEW BANK,LAKEVIEW BCORP INC,5401.0,3,2,0,0,FDIC,2025-09-30,3253825.0,4,MN,0,0,55044
NM,1.0,5779,BROWNSTOWN,1695.0,0.0,2022-08-31,0.0,1695.0,70.0,0.0,1934-01-01,9,9,8,INDIANAPOLIS,5779_20250930,DIF,1934-01-01,0,THE PEOPLES BANK,TPB BCORP,7425.0,3,4,0,0,FDIC,2025-09-30,1130409.0,8,IN,0,1,47220
SM,0.0,57803,SANDY,4076000.0,0.0,2022-08-31,4000.0,4288000.0,985000.0,208000.0,2004-08-02,14,16,12,SALT LAKE CITY,57803_20250930,DIF,2004-08-02,0,ALLY BANK,ALLY FINANCIAL INC,4908000.0,4,1,0,0,FED,2025-09-30,1562859.0,6,UT,0,1,84070
SB,1.0,57807,ASTORIA,19683.0,0.0,2023-05-17,0.0,19686.0,485.0,3.0,2005-03-14,2,2,2,NEW YORK CITY,57807_20250930,DIF,2005-03-14,0,QUONTIC BANK,QUONTIC BANK ACQUISITION CORP,20726.0,1,1,0,0,OCC,2025-09-30,4098537.0,5,NY,0,0,11106
NM,1.0,57813,POPLAR BLUFF,26167.0,0.0,2022-08-31,0.0,26197.0,580.0,30.0,2004-10-19,11,11,8,ST. LOUIS,57813_20250930,DIF,2004-10-19,0,STERLING BANK,STERLING BANCSHARES INC,45723.0,4,16,0,0,FDIC,2025-09-30,3283587.0,4,MO,0,0,63901
NM,0.0,57815,MIAMI,57734.0,18636.0,2023-01-17,12.0,87267.0,4311.0,10885.0,2006-01-10,5,5,6,SOUTH FLORIDA,57815_20250930,DIF,2006-01-10,0,BANESCO USA,Unknown,114800.0,5,5,1,0,FDIC,2025-09-30,0.0,4,FL,0,0,33122
SM,1.0,57825,NASHVILLE,23028.0,0.0,2024-05-28,8.0,24240.0,777.0,1204.0,2004-08-30,13,13,6,NASHVILLE,57825_20250930,DIF,2004-08-30,0,TRUXTON TRUST COMPANY,TRUXTON CORP,24891.0,5,1,0,0,FED,2025-09-30,3925065.0,4,TN,0,1,37215
NM,0.0,57833,LAS VEGAS,234836.0,0.0,2024-01-01,0.0,377136.0,22807.0,142300.0,2004-08-02,14,13,12,PHOENIX,57833_20250930,DIF,2004-08-02,0,BEAL BANK USA,Unknown,261206.0,4,11,0,0,FDIC,2025-09-30,0.0,9,NV,0,0,89134
NM,1.0,57834,NEW YORK,0.0,0.0,2022-08-31,0.0,0.0,0.0,0.0,2004-07-09,2,5,2,NEW YORK CITY,57834_20250930,DIF,2004-07-09,0,EMIGRANT MERCANTILE BANK,NEW YORK PRIVATE B&T CORP,103.0,1,1,0,0,FDIC,2025-09-30,3212091.0,7,NY,0,0,10017
NM,1.0,57841,OKLAHOMA CITY,11840.0,0.0,2022-08-31,1.0,13047.0,872.0,1206.0,2004-10-20,13,13,10,OKLAHOMA CITY,57841_20250930,DIF,2004-10-20,0,VALLIANCE BANK,VALLIANCE FINANCIAL CORP,31482.0,5,6,0,0,FDIC,2025-09-30,3447400.0,4,OK,0,0,73118
NM,1.0,57857,GRAND JUNCTION,8153.0,0.0,2022-12-13,0.0,9150.0,1385.0,997.0,2004-10-25,13,13,10,DENVER,57857_20250930,DIF,2004-10-25,0,TIMBERLINE BANK,TIMBERLINE BCORP,22340.0,4,3,0,0,FDIC,2025-09-30,3282713.0,4,CO,0,0,81505
NM,1.0,57867,COLUMBIA,4101.0,0.0,2022-08-31,4.0,4268.0,315.0,163.0,2004-12-06,9,9,8,LOUISVILLE,57867_20250930,DIF,2004-12-06,0,UNITED CITIZENS BANK OF SOUTHERN KENTUCKY,UNITED CITIZENS BCORP INC,8863.0,3,6,0,0,FDIC,2025-09-30,3370085.0,8,KY,0,0,42728
NM,1.0,57869,HAZARD,6061.0,0.0,2022-08-31,0.0,6069.0,230.0,8.0,2004-12-13,9,9,4,LEXINGTON,57869_20250930,DIF,2004-12-13,0,"1ST TRUST BANK, INC.",Unknown,7066.0,3,4,0,0,FDIC,2025-09-30,0.0,4,KY,0,0,41701
NM,1.0,5786,SANTA CLAUS,1249.0,0.0,2022-08-31,0.0,1249.0,173.0,0.0,1927-08-19,9,9,8,INDIANAPOLIS,5786_20250930,DIF,1934-01-01,0,SPENCER COUNTY BANK,Unknown,3463.0,3,5,0,0,FDIC,2025-09-30,0.0,5,IN,0,1,47579
NM,1.0,57872,WEST LINN,5588.0,0.0,2022-08-31,0.0,5942.0,291.0,354.0,2004-11-05,14,14,12,PORTLAND,57872_20250930,DIF,2004-11-05,0,PACIFIC WEST BANK,PACIFIC WEST BCORP,7894.0,4,4,0,0,FDIC,2025-09-30,5784930.0,4,OR,0,0,97068
SM,1.0,57873,LOS ANGELES,37474.0,0.0,2022-08-31,0.0,37597.0,1560.0,123.0,2005-03-03,14,14,12,LOS ANGELES,57873_20250930,DIF,2005-03-03,0,COMMONWEALTH BUSINESS BANK,CBB BCORP INC,45600.0,4,11,0,0,FED,2025-09-30,5124938.0,4,CA,0,0,90010
NM,1.0,57874,MEMPHIS,15948.0,0.0,2022-08-31,61.0,16249.0,0.0,240.0,2005-01-19,13,13,8,NASHVILLE,57874_20250930,DIF,2005-01-19,0,PARAGON BANK,PARAGON FINL SOLUTIONS INC,24676.0,5,10,0,0,FDIC,2025-09-30,4645324.0,4,TN,0,0,38119
NM,1.0,57882,LOGANVILLE,2562.0,0.0,2022-08-31,0.0,2707.0,196.0,145.0,2005-03-15,5,5,6,ATLANTA,57882_20250930,DIF,2005-03-15,0,LEGACY STATE BANK,Unknown,5163.0,5,2,0,0,FDIC,2025-09-30,0.0,4,GA,0,0,30052
NM,1.0,57884,HAZELWOOD,2062.0,0.0,2023-08-28,0.0,2067.0,-69.0,5.0,2004-12-30,11,11,8,ST. LOUIS,57884_20250930,DIF,2004-12-30,0,PARAMOUNT BANK,PARAMOUNT FINANCIAL GROUP INC,1482.0,4,3,0,0,FDIC,2025-09-30,5119363.0,6,MO,0,0,63042
N,0.0,57890,TYSONS,2924068.0,158105.0,2022-08-31,207713.0,3462818.0,57271.0,172932.0,2004-07-01,5,16,5,RICHMOND,57890_20250930,DIF,2004-07-01,0,"HSBC BANK USA, NATIONAL ASSOCIATION",HSBC HOLDINGS PLC,1964386.0,1,22,0,0,OCC,2025-09-30,1857108.0,9,VA,0,1,22102
NM,1.0,57892,FARGO,4057.0,0.0,2024-06-30,0.0,4057.0,3455.0,0.0,2004-12-31,11,11,9,FARGO,57892_20250930,DIF,2004-12-31,0,VISIONBANK,BRAVERA HOLDINGS CORP,7345.0,3,3,0,0,FDIC,2025-09-30,1133781.0,4,ND,0,0,58103
NM,1.0,57897,MARION,3662.0,0.0,2022-08-31,0.0,5171.0,586.0,1509.0,2005-05-31,9,9,8,MOUNT VERNON,57897_20250930,DIF,2005-05-31,0,SOUTHERNTRUST BANK,SOUTH PORTE FINANCIAL INC,6925.0,3,3,0,0,FDIC,2025-09-30,4456593.0,4,IL,0,0,62959
NM,1.0,57899,SAINT PETERS,3063.0,0.0,2022-08-31,0.0,3287.0,1322.0,224.0,2005-01-31,11,11,8,ST. LOUIS,57899_20250930,DIF,2005-01-31,0,1ST ADVANTAGE BANK,BANC INVESTORS LLC,5181.0,4,1,0,0,FDIC,2025-09-30,4526496.0,4,MO,0,0,63376
NM,1.0,57901,DALLAS,5200.0,0.0,2022-08-31,0.0,5253.0,710.0,53.0,2005-04-04,13,13,11,DALLAS,57901_20250930,DIF,2005-04-04,0,ONE WORLD BANK,ONE WORLD HOLDING INC,9613.0,5,5,0,0,FDIC,2025-09-30,3311109.0,4,TX,0,0,75229
NM,0.0,57903,SANTA ROSA,155913.0,0.0,2025-04-11,2.0,174403.0,6500.0,18488.0,2005-01-28,14,14,12,SAN FRANCISCO,57903_20250930,DIF,2005-01-28,0,POPPY BANK,BIG POPPY HOLDINGS INC,144599.0,4,37,0,0,FDIC,2025-09-30,3602245.0,4,CA,0,0,95404
NM,1.0,57910,NASHUA,994.0,0.0,2024-06-30,28.0,1055.0,0.0,33.0,2005-02-21,11,11,7,CEDAR RAPIDS,57910_20250930,DIF,2005-02-21,0,FIRST STATE BANK,READLYN BANCSHARES INC,1759.0,4,1,0,0,FDIC,2025-09-30,1139327.0,2,IA,0,1,50658
NM,1.0,57915,GROVE,3081.0,0.0,2022-08-31,2.0,3083.0,0.0,0.0,2005-06-09,13,13,10,OKLAHOMA CITY,57915_20250930,DIF,2005-06-09,0,BANK OF GRAND LAKE,TOWNSEND HOLDING CO,5994.0,5,2,0,0,FDIC,2025-09-30,4446521.0,8,OK,1,0,74344
NM,1.0,57919,ENGLEWOOD CLIFFS,189440.0,0.0,2025-06-01,10.0,201299.0,44700.0,11849.0,2005-01-15,2,2,2,JAMESBURG,57919_20250930,DIF,2005-01-15,0,CONNECTONE BANK,CONNECTONE BCORP INC,257229.0,1,61,0,0,FDIC,2025-09-30,1048764.0,4,NJ,0,1,07632
NM,1.0,5791,BELMOND,1722.0,0.0,2024-06-30,238.0,1960.0,100.0,0.0,1933-07-01,11,11,7,DES MOINES,5791_20250930,DIF,1934-01-01,0,FIRST STATE BANK,FIRST BELMOND BCORP,1933.0,4,1,0,0,FDIC,2025-09-30,1204887.0,8,IA,0,1,50421
NM,1.0,57920,WOODS CROSS,25805.0,0.0,2022-08-31,0.0,25805.0,9382.0,0.0,2004-12-08,14,14,12,SALT LAKE CITY,57920_20250930,DIF,2004-12-08,0,PRIME ALLIANCE BANK,Unknown,31988.0,4,1,0,0,FDIC,2025-09-30,0.0,4,UT,1,0,84010
NM,1.0,57922,DALLAS,10645.0,0.0,2023-05-11,3.0,11185.0,2407.0,537.0,2005-03-04,13,13,11,DALLAS,57922_20250930,DIF,2005-03-04,0,HARMONY BANK,HARMONY BANCSHARES INC,26397.0,5,11,0,0,FDIC,2025-09-30,4805829.0,4,TX,0,0,75204
NM,1.0,57923,GAINESVILLE,9914.0,0.0,2023-01-03,0.0,9914.0,270.0,0.0,2005-04-27,5,5,6,ATLANTA,57923_20250930,DIF,2005-04-27,0,PEACH STATE BANK & TRUST,PEACH STATE BANCSHARES INC,19493.0,5,3,0,0,FDIC,2025-09-30,5010479.0,4,GA,0,0,30501
NM,1.0,5792,BREDA,1254.0,0.0,2024-06-30,1.0,1577.0,26.0,322.0,1890-01-01,11,11,7,DES MOINES,5792_20250930,DIF,1934-01-01,0,BREDA SAVINGS BANK,VAN FINANCIAL CORP,2058.0,4,1,0,0,FDIC,2025-09-30,3943528.0,2,IA,0,1,51436
SM,1.0,57931,PALM BEACH GARDE,7840.0,0.0,2022-12-14,2.0,9420.0,987.0,1578.0,2005-03-22,5,5,6,SOUTH FLORIDA,57931_20250930,DIF,2005-03-22,0,ANCHOR BANK,ANCHOR BCORP INC,11284.0,5,6,0,0,FED,2025-09-30,5474820.0,4,FL,0,0,33418
NM,1.0,57933,NORTH LAS VEGAS,1615.0,0.0,2023-11-18,0.0,1615.0,219.0,0.0,2005-08-01,14,14,12,PHOENIX,57933_20250930,DIF,2005-08-01,0,VALLEY BANK OF NEVADA,Unknown,6331.0,4,3,0,0,FDIC,2025-09-30,0.0,4,NV,0,0,89031
NM,0.0,57944,LOS ANGELES,51525.0,0.0,2023-11-18,0.0,53561.0,3117.0,2036.0,2005-06-10,14,14,12,LOS ANGELES,57944_20250930,DIF,2005-06-10,0,OPEN BANK,OP BCORP,57486.0,4,17,0,0,FDIC,2025-09-30,4980409.0,4,CA,0,0,90017
NM,1.0,57952,BOZEMAN,1335.0,0.0,2022-08-31,0.0,1517.0,0.0,182.0,2005-04-15,14,11,9,BILLINGS,57952_20250930,DIF,2005-04-15,0,BANK OF BOZEMAN,BOZEMAN BCORP INC,2965.0,4,1,0,0,FDIC,2025-09-30,3308510.0,4,MT,0,0,59718
N,1.0,57953,SPRINGDALE,19658.0,0.0,2022-08-31,0.0,19658.0,995.0,0.0,2005-03-28,13,13,8,LITTLE ROCK,57953_20250930,DIF,2005-03-28,0,LEGACY NATIONAL BANK,LEGACY BANCSHARES INC,28806.0,5,10,0,0,OCC,2025-09-30,5070192.0,4,AR,0,0,72762
N,0.0,57957,PROVIDENCE,2414625.0,0.0,2024-11-17,17513.0,2764421.0,471000.0,332283.0,2005-05-13,2,16,1,SOUTH BOSTON,57957_20250930,DIF,2005-05-13,0,"CITIZENS BANK, NATIONAL ASSOCIATION",CITIZENS FINANCIAL GROUP INC,4448661.0,1,990,0,0,OCC,2025-09-30,1132449.0,9,RI,0,1,02903
NM,1.0,57967,EXTON,12347.0,0.0,2022-08-31,0.0,12867.0,494.0,520.0,2005-05-02,2,2,3,PHILADELPHIA,57967_20250930,DIF,2005-05-02,0,FIRST RESOURCE BANK,FIRST RESOURCE BCORP INC,18148.0,1,3,0,0,FDIC,2025-09-30,5690134.0,4,PA,0,0,19341
SM,0.0,57968,TAPPAHANNOCK,60460.0,0.0,2023-09-01,56.0,61393.0,9862.0,877.0,2005-04-14,5,5,5,RICHMOND,57968_20250930,DIF,2005-04-14,0,PRIMIS BANK,PRIMIS FINANCIAL CORP,85577.0,1,28,0,0,FED,2025-09-30,3325740.0,4,VA,0,0,22560
NM,1.0,5796,WEST DES MOINES,4418.0,0.0,2024-06-30,0.0,4418.0,0.0,0.0,1931-01-01,11,11,7,DES MOINES,5796_20250930,DIF,1934-01-01,0,EARLHAM SAVINGS BANK,Unknown,9645.0,4,9,0,0,FDIC,2025-09-30,0.0,2,IA,0,1,50266
N,1.0,57974,WESTMINSTER,986.0,0.0,2024-04-10,0.0,986.0,0.0,0.0,2005-11-30,14,14,12,ORANGE,57974_20250930,DIF,2005-11-30,0,"CALIFORNIA INTERNATIONAL BANK, N.A.",Unknown,3607.0,4,1,0,0,OCC,2025-09-30,0.0,4,CA,0,0,92683
NM,1.0,5797,NORTHWOOD,2304.0,0.0,2024-06-30,3.0,3018.0,732.0,711.0,1921-11-15,11,11,7,DES MOINES,5797_20250930,DIF,1934-01-01,0,FARMERS STATE BANK,FARMERS STATE BANCSHARES INC,5527.0,4,8,0,0,FDIC,2025-09-30,2471985.0,2,IA,0,1,50459
NM,1.0,57990,MILFORD,2840.0,0.0,2024-10-24,0.0,2840.0,135.0,0.0,2005-08-15,9,9,7,DETROIT,57990_20250930,DIF,2005-08-15,0,HURON VALLEY STATE BANK,HURON VALLEY BCORP INC,7602.0,3,3,0,0,FDIC,2025-09-30,4859596.0,4,MI,0,0,48381
NM,0.0,57993,BIRMINGHAM,286968.0,0.0,2022-08-31,61321.0,348289.0,27389.0,0.0,2005-05-02,5,5,6,SHELBY,57993_20250930,DIF,2005-05-02,0,SERVISFIRST BANK,SERVISFIRST BANCSHARES INC,390713.0,5,33,0,0,FDIC,2025-09-30,3635319.0,4,AL,0,0,35209
NM,1.0,57997,TUSCALOOSA,29129.0,0.0,2022-08-31,7525.0,36654.0,730.0,0.0,2005-06-10,5,5,6,SHELBY,57997_20250930,DIF,2005-06-10,0,BRYANT BANK,Unknown,73478.0,5,18,0,0,FDIC,2025-09-30,0.0,4,AL,1,0,35406
N,1.0,5800,LE MARS,8699.0,0.0,2024-06-30,10.0,10408.0,55.0,1699.0,1887-01-01,11,11,7,SIOUX CITY,5800_20250930,DIF,1934-01-01,0,"AMERICAN BANK, NATIONAL ASSOCIATION",AMBANK CO INC,12360.0,4,2,0,0,OCC,2025-09-30,1201457.0,2,IA,1,1,51031
NM,1.0,58010,COLUMBIA FALLS,2317.0,0.0,2022-08-31,0.0,2350.0,50.0,33.0,2005-04-12,14,14,9,BILLINGS,58010_20250930,DIF,2005-04-12,0,FREEDOM BANK,FREEDOM BCORP,6154.0,4,1,0,0,FDIC,2025-09-30,3314100.0,4,MT,0,0,59912
NM,1.0,58013,BURLINGTON,14913.0,0.0,2024-06-30,2.0,15413.0,956.0,498.0,2005-05-02,11,11,7,CEDAR RAPIDS,58013_20250930,DIF,2005-05-02,0,TWO RIVERS BANK & TRUST,TWO RIVERS FINANCIAL GROUP INC,26679.0,4,14,0,0,FDIC,2025-09-30,1947102.0,4,IA,0,1,52601
NM,1.0,58018,SAINT LOUIS,20351.0,0.0,2022-08-31,0.0,20471.0,1786.0,120.0,2005-06-06,11,11,8,ST. LOUIS,58018_20250930,DIF,2005-06-06,0,ST. LOUIS BANK,ST LOUIS BANCSHARES INC,24656.0,4,2,0,0,FDIC,2025-09-30,3449075.0,4,MO,0,0,63124
SM,1.0,58025,FORT COLLINS,2572.0,0.0,2022-08-31,1.0,2787.0,0.0,214.0,2005-06-27,13,13,10,DENVER,58025_20250930,DIF,2005-06-27,0,VERUS BANK OF COMMERCE,VERUS ACQUISITION GROUP INC,5518.0,4,1,0,0,FED,2025-09-30,4136439.0,4,CO,0,0,80525
NM,1.0,58029,ORLANDO,10959.0,0.0,2025-09-10,20.0,11455.0,373.0,476.0,2005-08-01,5,5,6,TAMPA,58029_20250930,DIF,2005-08-01,0,SUNRISE BANK,SUNRISE BANCSHARES INC,14975.0,5,4,0,0,FDIC,2025-09-30,5114368.0,4,FL,1,0,32801
SM,1.0,58030,BOCA RATON,6000.0,0.0,2025-08-25,0.0,6015.0,200.0,15.0,2005-07-25,5,5,6,SOUTH FLORIDA,58030_20250930,DIF,2005-07-25,0,PARADISE BANK,PARADISE BCORP INC,16116.0,5,3,0,0,FED,2025-09-30,4977342.0,4,FL,1,0,33431
NM,1.0,58037,IRVINE,1502.0,0.0,2023-11-18,0.0,1601.0,0.0,99.0,2005-11-01,14,14,12,ORANGE,58037_20250930,DIF,2005-11-01,0,CALIFORNIA BUSINESS BANK,Unknown,3100.0,4,1,0,0,FDIC,2025-09-30,0.0,4,CA,0,0,92602
NM,1.0,58039,LINO LAKES,9165.0,0.0,2022-11-09,2.0,11075.0,1125.0,1908.0,2005-06-27,11,11,9,MINNEAPOLIS,58039_20250930,DIF,2005-06-27,0,FIRST RESOURCE BANK,AMERI FINANCIAL GROUP INC,18216.0,3,6,0,0,FDIC,2025-09-30,4974293.0,4,MN,0,0,55014
NM,1.0,58049,LOUISVILLE,8741.0,0.0,2023-08-28,0.0,11510.0,50.0,2769.0,2005-10-14,9,9,8,LOUISVILLE,58049_20250930,DIF,2005-10-14,0,"ECLIPSE BANK, INC.",ECLIPSE BCORP INC,8147.0,3,4,0,0,FDIC,2025-09-30,5530632.0,4,KY,0,0,40245
NM,1.0,58054,LAKEWOOD,30085.0,0.0,2022-08-31,0.0,37202.0,1247.0,7117.0,2006-01-30,2,2,3,JAMESBURG,58054_20250930,DIF,2006-01-30,0,FIRST COMMERCE BANK,FIRST COMMERCE BCORP INC,29108.0,1,11,0,0,FDIC,2025-09-30,5809066.0,4,NJ,0,0,08701
NM,1.0,58057,WAYZATA,39632.0,0.0,2022-08-31,1.0,55407.0,2565.0,15774.0,2005-07-01,11,11,9,MINNEAPOLIS,58057_20250930,DIF,2005-07-01,0,TRADITION CAPITAL BANK,TRADITION BANCSHARES INC,49571.0,3,4,0,0,FDIC,2025-09-30,3344312.0,4,MN,0,0,55391
NM,1.0,58060,ROWLAND HEIGHTS,17395.0,0.0,2022-08-31,0.0,17395.0,600.0,0.0,2005-10-13,14,14,12,LOS ANGELES,58060_20250930,DIF,2005-10-13,0,FIRST GENERAL BANK,Unknown,45500.0,4,5,0,0,FDIC,2025-09-30,0.0,4,CA,0,0,91748
NM,1.0,58063,SAINT LOUIS PARK,4805.0,0.0,2022-08-31,0.0,6250.0,-62.0,1445.0,2005-09-12,11,11,9,MINNEAPOLIS,58063_20250930,DIF,2005-09-12,0,VISIONBANK,VISION BANCSHARES INC,7430.0,3,1,0,0,FDIC,2025-09-30,3357068.0,4,MN,1,0,55416
NM,1.0,58069,SAN FRANCISCO,5523.0,0.0,2022-09-01,0.0,5523.0,920.0,0.0,2005-08-01,14,14,12,SAN FRANCISCO,58069_20250930,DIF,2005-08-01,0,BANK OF SAN FRANCISCO,Unknown,20680.0,4,2,0,0,FDIC,2025-09-30,0.0,4,CA,0,0,94104
NM,1.0,58074,ALBANY,4051.0,0.0,2022-08-31,0.0,4722.0,240.0,671.0,2006-02-03,5,5,6,ALBANY GA,58074_20250930,DIF,2006-02-03,0,FLINT COMMUNITY BANK,FLINT COMMUNITY BANCSHARES INC,10208.0,5,2,0,0,FDIC,2025-09-30,3341656.0,4,GA,1,0,31721
NM,1.0,58079,COOKEVILLE,2881.0,0.0,2022-08-31,1.0,2882.0,240.0,0.0,2005-11-28,13,13,6,NASHVILLE,58079_20250930,DIF,2005-11-28,0,PUTNAM 1ST MERCANTILE BANK,FIRST MERCANTILE FINL CORP,4339.0,5,3,0,0,FDIC,2025-09-30,4815501.0,4,TN,1,0,38501
SI,1.0,58082,AUSTIN,3186.0,0.0,2025-07-11,0.0,4284.0,0.0,1098.0,2006-01-09,13,13,11,AUSTIN,58082_20250930,DIF,2006-01-09,0,AUSTIN CAPITAL BANK SSB,GREENBACK FINCORP INC,22686.0,5,15,0,0,FDIC,2025-09-30,5529654.0,6,TX,0,0,78757
NM,1.0,58088,BIRMINGHAM,41666.0,0.0,2022-08-31,0.0,41666.0,11409.0,0.0,2005-10-11,5,5,6,SHELBY,58088_20250930,DIF,2005-10-11,0,SOUTHPOINT BANK,SOUTHPOINT BANCSHARES INC,40009.0,5,11,0,0,FDIC,2025-09-30,4975049.0,4,AL,0,0,35243
NM,1.0,58090,FRESNO,9696.0,0.0,2023-03-13,0.0,9859.0,5009.0,163.0,2005-12-23,14,14,12,SACRAMENTO,58090_20250930,DIF,2005-12-23,0,FFB BANK,FFB BCORP,56415.0,4,1,0,0,FDIC,2025-09-30,4666280.0,4,CA,0,0,93711
