AOA,ASSET,AVMMLF,AVPPPPLG,BKCLASS,BKPREM,CB,CERT,CHBAL,CHBALI,CHBALNI,CHCIC,CHCOIN,CHFRB,CHITEM,CHNUS,CHUS,CITY,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPO,ID,INSAGNT1,INSDATE,INTAN,INTANGW,INTANMSR,INTANOTH,LNAG,LNAG1,LNAG1N,LNAG2,LNAG2N,LNAG3,LNAG3N,LNAG4,LNAG4N,LNAGFOR,LNATRES,LNAUTO,LNCI,LNCI1,LNCI1N,LNCI2,LNCI2N,LNCI3,LNCI3N,LNCI4,LNCI4N,LNCIFOR,LNCINUSF,LNCOMRE,LNCON,LNCONFOR,LNCONOTH,LNCONRP,LNCONTRA,LNCRCD,LNDEPAOBK,LNDEPCBF,LNDEPFCF,LNDEPUSF,LNEXAMT,LNFG,LNFGFOR,LNLSFOR,LNLSGR,LNLSGRF,LNLSGRS,LNLSNET,LNLSSALE,LNMUNI,LNMUNIF,LNOT1T3,LNOT3LES,LNOT3T12,LNOT3T5,LNOT5T15,LNOTCI,LNOTHERF,LNOTOV15,LNPLEDGE,LNRE,LNREAG,LNREAG1,LNREAG1N,LNREAG2,LNREAG2N,LNREAG3,LNREAG3N,LNREAG4,LNREAG4N,LNRECNFM,LNRECNOT,LNRECONS,LNREDOM,LNREFOR,LNRELOC,LNREMULT,LNRENR1,LNRENR1N,LNRENR2,LNRENR2N,LNRENR3,LNRENR3N,LNRENR4,LNRENR4N,LNRENRES,LNRENROT,LNRENROW,LNRENUS,LNRERES,LNRERSF1,LNRERSF2,LNRERSFM,LNRS1T3,LNRS3LES,LNRS3T12,LNRS3T5,LNRS5T15,LNRSOV15,LNSOTHER,LS,LSFOR,MMLFBAL,MUTUAL,NAMEFULL,NAMEHCR,NARSLNFM,NARSLNLS,NARSLNLT,OCCDIST,OFFDOM,OFFOA,ORE,OREAG,ORECONS,OREINV,OREMULT,ORENRES,OREOTH,OREOTHF,ORERES,P3RSLNFM,P3RSLNLS,P3RSLNLT,P9RSLNFM,P9RSLNLS,P9RSLNLT,PARCERT,PPPLF1LS,PPPLFOV1,PPPLNBAL,PPPLNNUM,PPPLNPLG,RB2LNRES,REGAGNT,REPDTE,RSLNLS,RSLNLTOT,RSLNREFM,RSSDHCR,SC,SC1LES,SCABS,SCAF,SCASPNSUM,SCCMOG,SCCMOS,SCCMOT,SCCMPT,SCCOL,SCCPTG,SCDOMO,SCEQ,SCEQFV,SCEQNFT,SCFMN,SCFORD,SCGNM,SCGTY,SCHA,SCHTMRES,SCMTGBK,SCMUNI,SCNM1T3,SCNM3LES,SCNM3T12,SCNM3T5,SCNM5T15,SCNMOV15,SCO3YLES,SCODOT,SCODPC,SCODPI,SCOOV3Y,SCPLEDGE,SCPT3LES,SCPT3T12,SCPT3T5,SCPT5T15,SCPTOV15,SCRDEBT,SCRMBPI,SCSFP,SCSNHAA,SCSNHAF,SCTATFR,SCUS,SCUSO,SCUST,SPECGRP,STALP,SUBCHAPS,TRADE,TRLREVAL,TRREVALSUM,TRUST,UNINCFOR,ZIP
26142,472021,0.0,0.0,NM,3090.0,1.0,950,9793,1216.0,8577.0,0.0,0.0,0.0,0.0,0.0,0.0,ALGONA,2024-06-30,1928-01-01,11,11,7,DES MOINES,262,950_20250930,DIF,1934-01-01,3096.0,3096.0,0.0,0.0,27445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.0,2510.0,16155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,6573.0,0.0,3966.0,97.0,0,0.0,0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,305680,0.0,305680,301631,0.0,10822.0,0.0,48744.0,88190.0,35349.0,49851.0,31813.0,12204.0,0.0,9780.0,123995.0,243303,116761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595.0,25.0,8620,243303,0.0,1105,3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71684,5229.0,66455.0,0.0,43070,0.0,871.0,41094.0,8748.0,1433.0,8255.0,11779.0,6842.0,4037.0,1382,0,0.0,0.0,0,IOWA STATE BANK,MID-IOWA BANCSHARES CO,0.0,0.0,0.0,4,5,0,803.0,688.0,0.0,0.0,0.0,0.0,803.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4122.0,FDIC,2025-09-30,0.0,0.0,0.0,1207673.0,127204,0.0,0,126825,3496,0.0,0,0.0,418.0,35420.0,418.0,0.0,0.0,379,379,33753.0,0.0,0.0,33753.0,0,0.0,69591.0,53738.0,1550.0,3914.0,179.0,2724.0,37026.0,12258.0,1573.0,0,0,0.0,33847.0,106315,0.0,0.0,0.0,3437.0,30316.0,126824.0,0,0.0,0,0,0.0,73087,73087,0,2,IA,0,0,0.0,0,1,0.0,50511
8092,222175,0.0,0.0,NM,3782.0,1.0,9517,2958,499.0,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEVELAND,2022-08-31,1907-04-19,9,9,7,APPLETON,0,9517_20250930,DIF,1934-01-01,590.0,0.0,590.0,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2684.0,18431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.0,3714.0,0.0,977.0,0.0,0,53.0,0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,157389,0.0,157389,155589,132.0,1846.0,0.0,32807.0,26848.0,19347.0,19851.0,9516.0,2746.0,0.0,1281.0,98175.0,131371,9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7393.0,3077.0,10470,131371,0.0,8700,880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48836,15533.0,33303.0,0.0,61424,0.0,5668.0,47056.0,17687.0,2826.0,4891.0,9778.0,8526.0,3348.0,900,0,0.0,0.0,0,CLEVELAND STATE BANK,WISCUB INC,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,654.0,0.0,1202865.0,51164,1115.0,0,51164,9107,1876.0,0,1876.0,10484.0,2930.0,10484.0,9978.0,0.0,0,0,338.0,0.0,0.0,338.0,0,0.0,25606.0,16451.0,2030.0,485.0,1115.0,3493.0,20202.0,8717.0,3359.0,0,9973,5.0,1452.0,12533,1094.0,0.0,0.0,1399.0,7817.0,51163.0,9978,0.0,0,0,0.0,24735,24735,0,4,WI,0,0,0.0,0,0,0.0,53015
10824,263874,0.0,0.0,NM,3330.0,1.0,951,3556,544.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,CHEROKEE,2024-06-30,1888-10-08,11,11,7,SIOUX CITY,112,951_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,36221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,1382.0,14570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,185.0,109.0,0,0.0,0,0.0,0.0,0.0,1047.0,0.0,0.0,0.0,173668,0.0,173668,171638,0.0,48.0,0.0,77938.0,20336.0,14408.0,33953.0,6926.0,54.0,0.0,904.0,89612.0,121147,58180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4527.0,4527,121147,0.0,3646,3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32107,9241.0,22866.0,0.0,23054,0.0,205.0,19203.0,781.0,74.0,109.0,6767.0,11240.0,232.0,6,0,0.0,0.0,0,CHEROKEE STATE BANK,Unknown,0.0,0.0,0.0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,0.0,74414,1333.0,0,74414,38556,0.0,0,0.0,0.0,3733.0,0.0,0.0,0.0,0,0,789.0,0.0,0.0,789.0,0,0.0,4522.0,23723.0,12627.0,0.0,1333.0,7177.0,47462.0,1293.0,3733.0,0,0,0.0,0.0,5636,0.0,0.0,0.0,194.0,596.0,74415.0,0,0.0,0,0,0.0,50691,43078,7613,2,IA,0,0,0.0,0,1,0.0,51012
4835,180773,0.0,0.0,SM,2459.0,1.0,9523,4852,1833.0,3019.0,0.0,0.0,0.0,0.0,0.0,0.0,OAKFIELD,2024-10-28,1901-01-01,9,9,7,APPLETON,3471,9523_20250930,DIF,1934-01-01,43.0,0.0,0.0,43.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,809.0,10666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,29.0,7.0,0,409.0,0,0.0,0.0,0.0,6459.0,0.0,0.0,0.0,149372,0.0,149372,147767,0.0,352.0,0.0,32534.0,39715.0,11127.0,9848.0,4770.0,354.0,0.0,4.0,129995.0,135258,5404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9476.0,6170.0,15646,135258,0.0,3069,14693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45354,21947.0,23407.0,0.0,54161,0.0,380.0,50712.0,22532.0,5772.0,15056.0,5693.0,997.0,662.0,2,0,0.0,0.0,0,BRISTOL MORGAN BANK,OAKFIELD BCORP INC,0.0,0.0,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1652.0,FED,2025-09-30,0.0,0.0,0.0,2736899.0,17346,3907.0,0,17309,1219,0.0,0,0.0,0.0,0.0,0.0,700.0,0.0,37,37,1822.0,0.0,0.0,1822.0,0,0.0,1822.0,11070.0,2735.0,1721.0,2185.0,1713.0,5993.0,1138.0,0.0,700,0,0.0,0.0,1248,0.0,0.0,0.0,324.0,1498.0,17307.0,0,0.0,0,0,0.0,5539,3041,2498,4,WI,0,0,0.0,0,1,0.0,53065
4109,146925,0.0,0.0,NM,2450.0,1.0,9526,43209,42142.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,STEVENS POINT,2022-08-31,1906-06-01,9,9,7,APPLETON,750,9526_20250930,DIF,1934-01-01,365.0,365.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,1544.0,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.0,0.0,1920.0,30.0,0,202.0,0,0.0,0.0,0.0,1178.0,0.0,0.0,0.0,91237,0.0,91237,90620,0.0,575.0,0.0,15036.0,5806.0,5167.0,2603.0,2104.0,575.0,0.0,0.0,30978.0,84922,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,816.0,2474,84922,0.0,3404,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16007,10680.0,5327.0,0.0,64824,0.0,976.0,60444.0,17316.0,3234.0,8892.0,16165.0,14498.0,338.0,0,0,0.0,0.0,0,THE PINERIES BANK,PINERIES BANKSHARES INC,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,655.0,FDIC,2025-09-30,0.0,0.0,0.0,2514921.0,5422,1817.0,0,0,2700,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5422,0.0,0.0,2622.0,3327.0,650.0,1167.0,278.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5422.0,0,0.0,700,679,0.0,2800,2700,100,8,WI,1,0,0.0,0,0,0.0,54481
9481,326209,0.0,0.0,NM,9286.0,1.0,9529,16947,16097.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,NEWBURG,2021-08-29,1911-01-01,9,9,7,MILWAUKEE,0,9529_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,839.0,4840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,0.0,334.0,0.0,0,372.0,0,0.0,0.0,0.0,2859.0,0.0,0.0,0.0,273230,0.0,273230,270945,346.0,1504.0,0.0,107092.0,12525.0,17772.0,47689.0,13907.0,1509.0,0.0,1965.0,220946.0,264009,95615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.0,12138.0,17055,264009,0.0,9444,13686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46872,28952.0,17920.0,0.0,90781,0.0,9058.0,72279.0,24153.0,3606.0,9457.0,18311.0,12801.0,3339.0,5,0,0.0,0.0,0,STATE BANK OF NEWBURG,SBN COMMUNITY BCORP INC,0.0,0.0,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,3089314.0,19550,3334.0,0,0,10703,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,915.0,0.0,0.0,915.0,19550,0.0,915.0,7932.0,7224.0,635.0,2699.0,1622.0,6454.0,0.0,0.0,0,0,0.0,0.0,850,0.0,0.0,0.0,915.0,0.0,19549.0,0,0.0,5849,5510,0.0,11618,11618,0,2,WI,0,0,0.0,0,0,0.0,53060
18949,613998,0.0,0.0,NM,10702.0,1.0,9536,8925,787.0,8138.0,0.0,0.0,0.0,0.0,0.0,0.0,UNION GROVE,2022-08-31,1903-01-01,9,9,7,MILWAUKEE,56491,9536_20250930,DIF,1934-01-01,1562.0,0.0,1562.0,0.0,9746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.0,405.0,69696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,532.0,0.0,0,0.0,0,0.0,0.0,0.0,20650.0,0.0,0.0,0.0,333267,0.0,333267,327842,343.0,5225.0,0.0,129046.0,50985.0,46656.0,25128.0,13023.0,5766.0,0.0,538.0,137539.0,247122,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7299.0,24605.0,31904,247122,0.0,1250,3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135277,68881.0,66396.0,0.0,71047,0.0,2730.0,67067.0,23138.0,2026.0,6677.0,20038.0,13112.0,1956.0,541,0,0.0,0.0,0,COMMUNITY STATE BANK,COMMUNITY STB EMPLOYEE STK OWNERSHIP PLAN&TR,0.0,0.0,0.0,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,12.0,0.0,3195671.0,189527,6006.0,0,188519,53352,13456.0,0,13456.0,8266.0,64778.0,8266.0,900.0,0.0,108,108,32132.0,0.0,0.0,32132.0,900,0.0,118632.0,16535.0,17860.0,10569.0,5163.0,23859.0,17269.0,4333.0,8651.0,900,0,0.0,69583.0,67830,12.0,12.0,830.0,4362.0,26464.0,189419.0,0,0.0,4000,3773,0.0,171984,171984,0,4,WI,1,0,0.0,0,1,0.0,53182
316830,7492735,0.0,0.0,NM,94118.0,0.0,953,183965,51828.0,132137.0,115829.0,8751.0,51478.0,107078.0,227.0,16431.0,DES MOINES,2024-06-30,1917-06-01,11,11,7,DES MOINES,0,953_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78721.0,2095.0,1243529,1558.0,40.0,4454.0,37.0,32654.0,93.0,38666.0,170.0,0.0,0.0,81047.0,25289.0,0.0,4298.0,16902.0,0,1994.0,0,0.0,0.0,0.0,1527.0,0.0,0.0,0.0,5851880,0.0,5851880,5773159,712.0,0.0,0.0,816811.0,3231474.0,272982.0,672330.0,327822.0,356929.0,0.0,5249.0,2822638.0,4226133,2390,0.0,0.0,91.0,1.0,638.0,3.0,729.0,4.0,8683.0,473227.0,481910,4226133,0.0,98346,368350,311.0,7.0,2184.0,14.0,21919.0,52.0,24414.0,73.0,2740967,2411920.0,329047.0,0.0,632516,102858.0,9344.0,524826.0,29841.0,8497.0,14501.0,55458.0,80802.0,333501.0,341973,14956,0.0,0.0,0,BANKERS TRUST COMPANY,BTC FINANCIAL CORP,0.0,192.0,192.0,4,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,470,1.0,0.0,83126.0,FDIC,2025-09-30,4285.0,4285.0,0.0,1201671.0,1124663,41063.0,0,1121762,53733,25383.0,2454,27837.0,71750.0,297280.0,71750.0,59148.0,0.0,2901,2901,165648.0,0.0,5904.0,171552.0,0,0.0,568419.0,338190.0,83858.0,34322.0,50233.0,75387.0,304125.0,77168.0,86450.0,45165,0,0.0,238667.0,908169,0.0,25.0,28624.0,67779.0,56551.0,1121762.0,0,11529.0,43000,39657,0.0,724424,619698,104726,4,IA,0,0,0.0,0,1,0.0,50309
7463,276425,0.0,0.0,SM,1203.0,1.0,954,12523,2803.0,9720.0,0.0,0.0,0.0,0.0,0.0,0.0,FONTANELLE,2024-06-30,1905-08-23,11,11,7,DES MOINES,178,954_20250930,DIF,1934-01-01,4486.0,4486.0,0.0,0.0,78135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.0,1495.0,9596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.0,0.0,499.0,6.0,0,451.0,0,0.0,0.0,0.0,1234.0,0.0,0.0,0.0,219234,0.0,219234,214884,0.0,3711.0,0.0,62495.0,59311.0,32908.0,36949.0,2788.0,3795.0,0.0,1472.0,72146.0,125257,89696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,274,125257,0.0,1346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10630,10630.0,0.0,0.0,24657,0.0,0.0,23311.0,4770.0,279.0,1579.0,6691.0,9950.0,0.0,84,0,0.0,0.0,0,FNB BANK,FIRST FONTANELLE EMPLOYEE STK OWNERSHIP PLAN&TR,0.0,0.0,0.0,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FED,2025-09-30,0.0,0.0,0.0,3696141.0,35688,8045.0,0,35688,4828,0.0,0,0.0,0.0,1939.0,0.0,0.0,0.0,0,0,11207.0,0.0,0.0,11207.0,0,0.0,13146.0,13268.0,5219.0,2957.0,5088.0,2841.0,5865.0,571.0,123.0,0,0,0.0,1816.0,10661,0.0,0.0,499.0,2945.0,7704.0,35687.0,0,0.0,0,0,0.0,22420,17974,4446,2,IA,1,0,0.0,0,0,0.0,50846
18245,530190,0.0,0.0,SM,11339.0,1.0,955,19940,12814.0,7126.0,0.0,0.0,0.0,0.0,0.0,0.0,FORT MADISON,2024-06-30,1854-07-01,11,11,7,CEDAR RAPIDS,0,955_20250930,DIF,1934-01-01,3096.0,2455.0,608.0,33.0,12285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5197.0,3913.0,62624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7444.0,0.0,3516.0,15.0,0,0.0,0,0.0,0.0,0.0,2621.0,0.0,0.0,0.0,467607,0.0,467607,462410,0.0,0.0,0.0,72228.0,39839.0,37738.0,90530.0,66787.0,3448.0,0.0,15.0,282724.0,381806,58977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.0,1453.0,7652,381806,0.0,5540,16254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132923,89163.0,43760.0,0.0,166000,0.0,1010.0,159450.0,40784.0,8013.0,10646.0,56763.0,41233.0,1902.0,3448,0,0.0,0.0,0,CONNECTION BANK,FORT MADISON FINANCIAL CO,0.0,0.0,94.0,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5230.0,FED,2025-09-30,0.0,0.0,0.0,1357037.0,15160,0.0,0,15160,0,0.0,0,0.0,0.0,1189.0,0.0,1977.0,0.0,0,0,7748.0,0.0,0.0,7748.0,0,0.0,8937.0,4246.0,583.0,1977.0,0.0,1898.0,1765.0,0.0,0.0,1977,0,0.0,1189.0,8315,0.0,0.0,170.0,2387.0,5103.0,15150.0,0,0.0,0,0,0.0,8937,8937,0,4,IA,1,0,0.0,0,1,0.0,52627
3265,329025,0.0,0.0,SM,361.0,1.0,956,41240,32298.0,8942.0,0.0,0.0,0.0,0.0,0.0,0.0,GLENWOOD,2024-06-30,1899-01-01,11,11,7,OMAHA,0,956_20250930,DIF,1934-01-01,0.0,0.0,0.0,0.0,8327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,4869.0,11226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887.0,0.0,951.0,67.0,0,0.0,0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,155227,0.0,155227,153439,0.0,1325.0,0.0,30497.0,24359.0,16215.0,24235.0,1173.0,1417.0,0.0,8.0,0.0,128370,6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14014.0,11468.0,25482,128370,0.0,1719,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31922,12816.0,19106.0,0.0,63470,0.0,4074.0,57677.0,14158.0,7746.0,7484.0,25723.0,2566.0,0.0,92,0,0.0,0.0,0,GLENWOOD STATE BANK,GLENWOOD BCORP,0.0,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FED,2025-09-30,0.0,0.0,0.0,1204421.0,130720,32516.0,0,130218,38889,0.0,0,0.0,0.0,2364.0,0.0,8437.0,0.0,502,502,14503.0,0.0,0.0,14503.0,0,0.0,16867.0,9993.0,53532.0,11402.0,21114.0,27303.0,0.0,0.0,2364.0,0,0,0.0,0.0,21164,0.0,0.0,13825.0,366.0,0.0,130218.0,0,8437.0,2918,2932,0.0,111788,55756,56032,8,IA,0,0,0.0,0,1,0.0,51534
98355,2484418,0.0,0.0,NM,34277.0,1.0,958,88932,68855.0,20077.0,20077.0,6592.0,64125.0,13485.0,0.0,4730.0,IDA GROVE,2024-06-30,1932-02-04,11,11,7,SIOUX CITY,0,958_20250930,DIF,1934-01-01,15445.0,12768.0,1399.0,1278.0,435839.0,57661.0,2355.0,63814.0,626.0,83953.0,374.0,205428.0,3355.0,0.0,22356.0,29967.0,78729,25497.0,1160.0,16155.0,157.0,25701.0,86.0,67353.0,1403.0,0.0,0.0,0.0,50562.0,0.0,20595.0,0.0,0,0.0,0,0.0,0.0,0.0,5547.0,0.0,0.0,0.0,1622673,0.0,1622673,1600317,1858.0,13181.0,0.0,283712.0,386789.0,83674.0,313599.0,212167.0,16777.0,0.0,177941.0,871968.0,1040766,796781,9350.0,220.0,68516.0,542.0,155313.0,593.0,233179.0,1355.0,4238.0,9294.0,13532,1040766,0.0,11001,6129,6464.0,144.0,11308.0,90.0,17738.0,51.0,35510.0,285.0,50374,20935.0,29439.0,0.0,173950,104959.0,1323.0,161626.0,27576.0,6926.0,22637.0,33727.0,36755.0,32784.0,3250,346,0.0,0.0,0,UNITED BANK OF IOWA,IDA GROVE BANCSHARES INC,0.0,0.0,0.0,4,37,0,162.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,0.0,0.0,1205183.0,646930,20802.0,0,473546,87403,13999.0,0,13999.0,6895.0,26229.0,6895.0,500.0,0.0,160,160,228605.0,0.0,86633.0,315238.0,173224,0.0,362361.0,178762.0,52783.0,24903.0,21179.0,42589.0,124055.0,25799.0,3841.0,500,0,0.0,36387.0,53417,3548.0,4877.0,17492.0,33310.0,247491.0,646771.0,0,0.0,1500,1405,0.0,467508,449764,17744,2,IA,1,0,0.0,0,1,0.0,51445
5504,110369,0.0,0.0,NM,2303.0,1.0,9614,23261,22838.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,TUSCALOOSA,2024-02-01,1914-08-01,5,5,6,MONTGOMERY,0,9614_20250930,DIF,1934-01-01,1155.0,1084.0,0.0,71.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,408.0,8628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,0.0,571.0,3.0,0,0.0,0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,75848,0.0,75848,75174,10834.0,0.0,0.0,6942.0,26740.0,2765.0,11984.0,4933.0,0.0,0.0,2601.0,0.0,66107,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.0,4866.0,14566,66107,0.0,11141,4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14881,7728.0,7153.0,0.0,31638,0.0,667.0,19830.0,378.0,3243.0,11065.0,2486.0,141.0,2487.0,0,0,0.0,0.0,0,LOCAL BANK,LOCAL BCORP INC,0.0,0.0,0.0,5,3,0,185.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,FDIC,2025-09-30,0.0,49.0,0.0,5683604.0,2787,0.0,0,2787,0,0.0,0,0.0,0.0,0.0,0.0,2268.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2268.0,519.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0,2268,0.0,0.0,181,0.0,0.0,0.0,796.0,1472.0,2787.0,2268,0.0,0,0,0.0,0,0,0,4,AL,0,0,0.0,0,0,0.0,35406
