BKCLASS,CB,CERT,CITY,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAAG,NAAGSM,NAASSET,NAAUTO,NACI,NACINUS,NACON,NACONOTH,NACRCD,NADEP,NADEPNUS,NAFG,NAGTY,NAGTYGNM,NAGTYPAR,NALNSALE,NALS,NAMEFULL,NAMEHCR,NAOTHLN,NARE,NAREAG,NARECNFM,NARECNOT,NARECONS,NAREFOR,NARELNDO,NARELOC,NAREMULT,NARENRES,NARENROT,NARENROW,NARENUS,NARERES,NARERSF2,NARERSFM,NASCDEBT,OCCDIST,OFFDOM,OFFOA,P3AG,P3AGSM,P3ASSET,P3AUTO,P3CI,P3CINUS,P3CON,P3CONOTH,P3CRCD,P3DEP,P3DEPNUS,P3FG,P3GTY,P3GTYGNM,P3GTYPAR,P3LNSALE,P3LS,P3OTHLN,P3RE,P3REAG,P3RECNFM,P3RECNOT,P3RECONS,P3REFOR,P3RELNDO,P3RELOC,P3REMULT,P3RENRES,P3RENROT,P3RENROW,P3RENUS,P3RERES,P3RERSF2,P3RERSFM,P3SCDEBT,P9AG,P9AGSM,P9ASSET,P9AUTO,P9CI,P9CINUS,P9CON,P9CONOTH,P9CRCD,P9DEP,P9DEPNUS,P9FG,P9GTY,P9GTYGNM,P9GTYPAR,P9LNSALE,P9LS,P9OTHLN,P9RE,P9REAG,P9RECNFM,P9RECNOT,P9RECONS,P9REFOR,P9RELNDO,P9RELOC,P9REMULT,P9RENRES,P9RENROT,P9RENROW,P9RENUS,P9RERES,P9RERSF2,P9RERSFM,P9SCDEBT,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
SM,1.0,22918,LEBANON,2022-08-31,1979-08-03,5,5,5,RICHMOND,22918_20250930,DIF,1979-08-03,0,0.0,0.0,9397,185.0,931.0,0.0,198.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE FIRST BANK AND TRUST COMPANY,FIRST BCORP INC,4320.0,3948.0,3678.0,0.0,98.0,98.0,0.0,3948,0.0,0.0,152.0,152.0,0.0,0.0,20.0,0.0,20.0,0.0,1,34,0,0.0,0.0,15717,935.0,760.0,0.0,1161.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,12403.0,1947.0,167.0,413.0,580.0,0.0,12403,0.0,0.0,7177.0,2086.0,5091.0,0.0,2699.0,243.0,2456.0,0.0,0.0,0.0,4036,46.0,154.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,3383.0,133.0,121.0,26.0,147.0,0.0,3383,0.0,0.0,433.0,203.0,230.0,0.0,2670.0,21.0,2649.0,0.0,0,FED,2025-09-30,1988646.0,2,VA,0,1,24266
NM,1.0,22925,INDEPENDENCE,2022-08-31,1979-08-15,9,9,4,COLUMBUS,22925_20250930,DIF,1979-08-15,0,0.0,0.0,133,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDEPENDENCE BANK,INDEPENDENCE BANCCORP,0.0,98.0,0.0,0.0,0.0,0.0,0.0,98,0.0,0.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,5109,0.0,4550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,559,408.0,0.0,114.0,0.0,114.0,0.0,445.0,0.0,37.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1070970.0,4,OH,0,0,44131
N,1.0,22942,MOUNT PLEASANT,2022-08-31,1979-08-31,13,13,11,DALLAS,22942_20250930,DIF,1979-08-31,0,0.0,0.0,272,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE AMERICAN NATIONAL BANK OF MOUNT PLEASANT,NORTHEAST TEXAS BANCSHARES INC,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.0,0.0,714,29.0,3.0,0.0,198.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,513,0.0,0.0,236.0,0.0,236.0,0.0,277.0,0.0,277.0,0.0,0.0,0.0,91,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OCC,2025-09-30,4552356.0,4,TX,1,0,75455
N,1.0,22953,CORAL GABLES,2024-11-08,1979-09-17,5,5,6,SOUTH FLORIDA,22953_20250930,DIF,1979-09-17,0,0.0,0.0,122900,0.0,67081.0,0.0,725.0,725.0,0.0,0.0,0.0,0.0,717.0,0.0,1901.0,0.0,0.0,"AMERANT BANK, NATIONAL ASSOCIATION",AMERANT BCORP INC,0.0,55094.0,0.0,0.0,19577.0,19577.0,0.0,55094,4042.0,7018.0,19661.0,4374.0,15287.0,0.0,8838.0,0.0,4796.0,0.0,5,22,0,0.0,0.0,76690,0.0,14694.0,0.0,9216.0,9216.0,0.0,0.0,0.0,0.0,1031.0,0.0,1146.0,0.0,0.0,8.0,52772.0,0.0,0.0,25000.0,25000.0,0.0,52772,9791.0,7084.0,1850.0,0.0,1850.0,0.0,18838.0,0.0,9047.0,0.0,0.0,0.0,1392,0.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OCC,2025-09-30,1135972.0,4,FL,0,1,33134
NM,1.0,22954,MORGANTOWN,2024-01-02,1979-09-20,5,5,5,SCOTT DEPOT,22954_20250930,DIF,1979-09-20,0,0.0,0.0,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CITIZENS BANK OF MORGANTOWN, INC.",MORGANTOWN BANCSHARES INC,0.0,307.0,0.0,0.0,0.0,0.0,0.0,307,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,307.0,0.0,1,1,0,0.0,0.0,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,88.0,88.0,0.0,209,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2638582.0,5,WV,0,0,26505
N,1.0,22957,MIDLAND,2017-01-31,1979-09-24,13,13,11,LUBBOCK,22957_20250930,DIF,1979-09-24,0,0.0,0.0,20290,0.0,19934.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WEST TEXAS NATIONAL BANK,FIRST WEST TX BANCSHARES INC,0.0,355.0,0.0,15.0,0.0,15.0,0.0,355,0.0,0.0,157.0,157.0,0.0,0.0,183.0,0.0,183.0,0.0,5,13,0,0.0,0.0,8683,0.0,618.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019.0,0.0,7161.0,0.0,7161.0,0.0,8019,0.0,0.0,0.0,0.0,0.0,0.0,858.0,0.0,858.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OCC,2025-09-30,1109834.0,4,TX,1,0,79705
NM,1.0,22964,SAN BENITO,2022-08-31,1979-10-01,13,13,11,HOUSTON,22964_20250930,DIF,1979-10-01,0,0.0,0.0,300,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST COMMUNITY BANK,FIRST SAN BENITO BANCSHARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0,0.0,0.0,339,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,294.0,0.0,294.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1107009.0,4,TX,0,1,78586
NM,1.0,22971,WONDER LAKE,2024-04-01,1979-10-22,9,9,7,CHICAGO,22971_20250930,DIF,1979-10-22,0,0.0,0.0,2432,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST SECURE STATE BANK,FIRST SECURE BANK GROUP INC,0.0,1494.0,0.0,0.0,0.0,0.0,0.0,1494,9.0,0.0,249.0,13.0,236.0,0.0,1245.0,0.0,1236.0,0.0,3,7,0,0.0,0.0,5467,0.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5391.0,0.0,509.0,0.0,509.0,0.0,5391,25.0,241.0,4616.0,2906.0,1710.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,58.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0,FDIC,2025-09-30,2805544.0,4,IL,0,0,60097
NM,1.0,22993,LEWISTON,2022-08-31,1979-11-15,14,14,12,SALT LAKE CITY,22993_20250930,DIF,1979-11-15,0,0.0,0.0,260,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TWIN RIVER BANK,TWIN RIVER FINANCIAL CORP,0.0,115.0,0.0,0.0,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,0.0,4,4,0,0.0,0.0,1294,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,0.0,629.0,0.0,629.0,0.0,1261,0.0,0.0,378.0,0.0,378.0,0.0,254.0,0.0,254.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2081722.0,4,ID,1,0,83501
SM,1.0,23007,FLORENCE,2022-08-31,1979-12-17,14,14,12,PORTLAND,23007_20250930,DIF,1979-12-17,0,0.0,0.0,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OREGON PACIFIC BANKING COMPANY DBA OREGON PACIFIC BANK,OREGON PACIFIC BCORP,0.0,495.0,0.0,0.0,0.0,0.0,0.0,495,0.0,0.0,495.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,4,6,0,0.0,0.0,675,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,550,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,550.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0,FED,2025-09-30,3152423.0,4,OR,0,1,97439
NM,1.0,2300,MAGNOLIA,2022-08-31,1899-04-19,9,9,4,COLUMBUS,2300_20250930,DIF,1934-01-01,0,0.0,0.0,32,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE BANK OF MAGNOLIA COMPANY,MAGNOLIA BCORP INC,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3,3,0,0.0,0.0,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2402813.0,8,OH,0,0,44643
NM,1.0,2301,BOISE CITY,2023-09-29,1915-08-06,13,13,10,OKLAHOMA CITY,2301_20250930,DIF,1934-01-01,0,0.0,0.0,63,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE FIRST STATE BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.0,1325.0,1406,61.0,4.0,0.0,77.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,326,10.0,0.0,0.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,0.0,2,OK,1,0,73933
NM,0.0,23030,FRESNO,2024-04-01,1980-01-10,14,14,12,SACRAMENTO,23030_20250930,DIF,1980-01-10,0,0.0,0.0,7072,68.0,1510.0,0.0,1248.0,1180.0,0.0,0.0,0.0,0.0,133.0,0.0,168.0,0.0,0.0,COMMUNITY WEST BANK,COMMUNITY WEST BANCSHARES,0.0,4314.0,1525.0,0.0,0.0,0.0,0.0,4314,0.0,0.0,483.0,379.0,104.0,0.0,2306.0,64.0,2242.0,0.0,4,31,0,0.0,0.0,18785,193.0,355.0,0.0,2779.0,2586.0,0.0,0.0,0.0,0.0,145.0,0.0,161.0,0.0,0.0,8.0,15643.0,0.0,0.0,0.0,0.0,0.0,15643,169.0,0.0,13588.0,13588.0,0.0,0.0,2055.0,0.0,1886.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2935405.0,4,CA,0,0,93720
NM,1.0,23041,ABERDEEN,2022-08-31,1979-12-26,14,14,12,SEATTLE,23041_20250930,DIF,1979-12-26,0,0.0,0.0,364,324.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BANK OF THE PACIFIC,PACIFIC FINANCIAL CORP,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,4,20,0,0.0,115.0,296,39.0,141.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,2560236.0,4,WA,0,0,98520
N,1.0,23086,ALHAMBRA,2022-08-31,1980-02-12,14,14,12,LOS ANGELES,23086_20250930,DIF,1980-02-12,0,0.0,0.0,5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NEW OMNI BANK, NATIONAL ASSOCIATION",CKH CAPITAL INC,0.0,5563.0,0.0,4375.0,0.0,4375.0,0.0,5563,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,1188.0,0.0,4,4,0,0.0,0.0,19040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515.0,0.0,3515.0,0.0,0.0,0.0,19040.0,0.0,0.0,2286.0,2286.0,0.0,19040,0.0,0.0,14342.0,9556.0,4786.0,0.0,2412.0,0.0,2412.0,0.0,0.0,0.0,12197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12197.0,0.0,0.0,0.0,0.0,0.0,12197,0.0,0.0,12197.0,12197.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OCC,2025-09-30,4357252.0,4,CA,0,0,91801
NM,1.0,2308,FORT COBB,2022-08-31,1902-07-09,13,13,10,OKLAHOMA CITY,2308_20250930,DIF,1934-01-01,0,0.0,1899.0,3385,25.0,654.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHITA VALLEY BANK,FORT COBB BANCSHARES INC,1976.0,730.0,360.0,0.0,0.0,0.0,0.0,730,0.0,0.0,370.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.0,0.0,860,112.0,729.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,22.0,73.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,38.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1061932.0,2,OK,0,0,73038
NM,1.0,23091,GLENWOOD SPRINGS,2022-08-31,1980-04-01,13,13,10,DENVER,23091_20250930,DIF,1980-04-01,0,0.0,0.0,8414,5.0,495.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALPINE BANK,ALPINE BANKS OF COLORADO,8.0,7906.0,0.0,0.0,0.0,0.0,0.0,7906,4344.0,0.0,1283.0,250.0,1033.0,0.0,6623.0,604.0,1675.0,0.0,4,47,0,0.0,0.0,10190,117.0,499.0,0.0,588.0,212.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9103.0,0.0,394.0,300.0,694.0,0.0,9103,4328.0,0.0,2567.0,822.0,1745.0,0.0,5842.0,30.0,1484.0,0.0,0.0,0.0,684,0.0,70.0,0.0,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,515,0.0,412.0,0.0,0.0,0.0,0.0,103.0,0.0,103.0,0.0,0,FDIC,2025-09-30,1061679.0,4,CO,0,1,81601
NM,1.0,23099,PROTECTION,2022-08-31,1980-04-02,11,11,10,WICHITA,23099_20250930,DIF,1980-04-02,0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE BANK OF PROTECTION,PROTECTION BK HOLDING CO INC,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,4,3,0,0.0,90.0,150,2.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0,FDIC,2025-09-30,1062939.0,2,KS,0,0,67127
NM,1.0,230,SPENCER,2024-06-30,1914-01-01,11,11,7,SIOUX CITY,230_20250930,DIF,1934-01-01,0,0.0,0.0,358,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COMMUNITY STATE BANK,COMMUNITY STATE BCORP,0.0,287.0,0.0,0.0,0.0,0.0,0.0,287,0.0,0.0,287.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,4,7,0,0.0,0.0,3767,11.0,2220.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,1533,0.0,0.0,1324.0,0.0,1324.0,0.0,209.0,6.0,203.0,0.0,0.0,0.0,1008,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,801.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,999,0.0,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1131424.0,2,IA,1,1,51301
SM,1.0,23123,BARTLETT,2022-08-31,1980-05-19,13,13,8,NASHVILLE,23123_20250930,DIF,1980-05-19,0,0.0,0.0,2463,42.0,306.0,0.0,66.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BANK OF BARTLETT,WEST TENNESSEE BANCSHARES INC,0.0,2091.0,0.0,0.0,131.0,131.0,0.0,2091,476.0,0.0,71.0,0.0,71.0,0.0,1889.0,70.0,1343.0,0.0,5,7,0,0.0,0.0,785,6.0,75.0,0.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,680,383.0,0.0,20.0,0.0,20.0,0.0,660.0,100.0,177.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FED,2025-09-30,1097249.0,5,TN,0,0,38134
SM,1.0,23126,ROGERS CITY,2022-08-31,1980-05-12,9,9,7,DETROIT,23126_20250930,DIF,1980-05-12,0,0.0,0.0,1192,30.0,0.0,0.0,206.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HURON STATE BANK,HURON NATIONAL BCORP INC,0.0,986.0,33.0,0.0,0.0,0.0,0.0,986,0.0,0.0,194.0,0.0,194.0,0.0,759.0,0.0,759.0,0.0,3,1,0,0.0,0.0,1193,35.0,0.0,0.0,119.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,0.0,0.0,29.0,29.0,0.0,1074,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,41.0,1004.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FED,2025-09-30,1491771.0,8,MI,0,0,49779
NM,1.0,23144,HOUMA,2022-08-31,1980-06-30,13,13,6,BATON ROUGE,23144_20250930,DIF,1980-06-30,0,0.0,0.0,1210,0.0,196.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOUTH LOUISIANA BANK,SOUTH LOUISIANA FINANCIAL CORP,0.0,992.0,0.0,0.0,0.0,0.0,0.0,992,0.0,0.0,459.0,263.0,196.0,0.0,533.0,0.0,533.0,0.0,5,10,0,0.0,0.0,2260,11.0,395.0,0.0,71.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1785.0,78.0,0.0,388.0,388.0,0.0,1785,147.0,0.0,905.0,802.0,103.0,0.0,414.0,0.0,267.0,0.0,0.0,0.0,85,0.0,50.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FDIC,2025-09-30,1086298.0,4,LA,0,1,70360
NM,1.0,23152,LUVERNE,2022-08-31,1980-07-08,5,5,6,MONTGOMERY,23152_20250930,DIF,1980-07-08,0,0.0,86.0,2898,0.0,323.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIRST CITIZENS BANK,FIRST CITIZENS-CRENSHAW BANCSHARES,86.0,2486.0,54.0,0.0,0.0,0.0,0.0,2486,0.0,0.0,2221.0,0.0,2221.0,0.0,211.0,0.0,211.0,0.0,5,5,0,0.0,0.0,773,43.0,60.0,0.0,176.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,482.0,0.0,0.0,29.0,29.0,0.0,482,0.0,0.0,161.0,0.0,161.0,0.0,292.0,0.0,292.0,0.0,0.0,0.0,514,13.0,193.0,0.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,3.0,36.0,39.0,0.0,297,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,258.0,0.0,0,FDIC,2025-09-30,1143379.0,4,AL,0,0,36049
