ASSET,BKCLASS,CB,CERT,CITY,DEP,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ICHBAL,ID,IFREPO,ILNDOM,ILNFOR,ILS,INSAGNT1,INSDATE,INTINC,IOTHII,ISC,ITRADE,MUTUAL,NAMEFULL,NAMEHCR,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
610353,SM,1.0,5635,EUREKA SPRINGS,472934,2023-08-09,1912-05-01,13,13,8,LITTLE ROCK,1159.0,5635_20250930,0.0,27829.0,0.0,0.0,DIF,1934-01-01,29843.0,114.0,741.0,0.0,0,CS BANK,EUREKA BANCSHARES INC,5,7,0,0,FED,2025-09-30,2941769.0,4,AR,1,0,72632
1454191,NM,1.0,5673,FROSTPROOF,1376937,2022-08-31,1920-05-13,5,5,6,TAMPA,1235.0,5673_20250930,0.0,36085.0,0.0,0.0,DIF,1934-01-01,47025.0,52.0,9653.0,0.0,0,CITIZENS BANK AND TRUST,CITIZENS BANKING CORP,5,17,0,0,FDIC,2025-09-30,3200874.0,4,FL,1,1,33843
970767,NM,1.0,5676,INVERNESS,932805,2022-08-31,1926-07-01,5,5,6,TAMPA,6633.0,5676_20250930,0.0,22777.0,0.0,0.0,DIF,1934-01-01,36657.0,34.0,7213.0,0.0,0,BRANNEN BANK,BRANNEN BANKS OF FLORIDA INC,5,12,0,0,FDIC,2025-09-30,1082375.0,5,FL,1,0,34450
603966,NM,1.0,5685,DARIEN,528019,2022-08-31,1889-01-01,5,5,6,ALBANY GA,1136.0,5685_20250930,116.0,20136.0,0.0,0.0,DIF,1934-01-01,23824.0,24.0,2412.0,0.0,0,SOUTHEASTERN BANK,SOUTHEASTERN BANKING CORP,5,10,0,0,FDIC,2025-09-30,1082058.0,4,GA,0,1,31305
88361,NM,1.0,5686,EDISON,82268,2022-08-31,1904-10-01,5,5,6,ALBANY GA,160.0,5686_20250930,0.0,2997.0,0.0,0.0,DIF,1934-01-01,3761.0,0.0,604.0,0.0,0,THE BANK OF EDISON,BOE BANCSHARES INC,5,1,0,0,FDIC,2025-09-30,1086140.0,2,GA,1,0,39846
1470491,NM,1.0,5694,BLACKSHEAR,1253197,2022-08-31,1891-01-01,5,5,6,ALBANY GA,1601.0,5694_20250930,47.0,59698.0,0.0,0.0,DIF,1934-06-02,64407.0,165.0,2896.0,0.0,0,PRIMESOUTH BANK,JONES BANCSHARES L P,5,8,0,0,FDIC,2025-09-30,2135812.0,4,GA,0,0,31516
98112,NM,1.0,5699,WRIGHTSVILLE,89261,2022-08-31,1897-01-01,5,5,6,ATLANTA,672.0,5699_20250930,0.0,2582.0,0.0,0.0,DIF,1934-01-01,3878.0,7.0,617.0,0.0,0,BANK OF WRIGHTSVILLE,WRIGHTSVILLE BANCSHARES INC,5,1,0,0,FDIC,2025-09-30,1138656.0,4,GA,1,0,31096
422674,NM,1.0,57022,CLOVIS,352843,2022-08-31,2000-10-16,13,13,11,ALBUQUERQUE,868.0,57022_20250930,1050.0,11658.0,0.0,0.0,DIF,2000-10-16,16349.0,0.0,2773.0,0.0,0,THE BANK OF CLOVIS,CLOVIS BANCSHARES INC,4,7,0,0,FDIC,2025-09-30,3324387.0,2,NM,0,1,88101
138206,NM,1.0,57025,CLOVIS,122215,2022-08-31,2000-12-05,13,13,11,ALBUQUERQUE,294.0,57025_20250930,133.0,4611.0,0.0,0.0,DIF,2000-12-05,5844.0,31.0,775.0,0.0,0,AMERICAN HERITAGE BANK,AHB BANCSHARES INC,4,2,0,0,FDIC,2025-09-30,4665265.0,2,NM,0,0,88101
46761,NM,1.0,57031,PARKER,29835,2022-08-31,2002-06-17,13,13,10,DENVER,522.0,57031_20250930,0.0,852.0,0.0,0.0,DIF,2002-06-17,1691.0,6.0,311.0,0.0,0,CHAMPION BANK,Unknown,4,2,0,0,FDIC,2025-09-30,0.0,4,CO,0,0,80134
458831,NM,1.0,57033,SALEM,337667,2022-08-31,2000-10-31,14,14,12,PORTLAND,800.0,57033_20250930,87.0,13918.0,0.0,0.0,DIF,2000-10-31,18563.0,154.0,3604.0,0.0,0,WILLAMETTE VALLEY BANK,OREGON BCORP INC,4,4,0,0,FDIC,2025-09-30,3823198.0,4,OR,0,0,97301
9015325,N,0.0,57038,GREEN BAY,7765440,2024-03-21,2000-10-31,9,9,7,APPLETON,12931.0,57038_20250930,0.0,314572.0,0.0,0.0,DIF,2000-10-31,350551.0,2197.0,20851.0,0.0,0,NICOLET NATIONAL BANK,NICOLET BANKSHARES INC,3,61,0,0,OCC,2025-09-30,3103603.0,4,WI,0,1,54301
4098937,N,0.0,57044,SAN DIEGO,3481406,2024-07-31,2001-12-18,14,14,12,ORANGE,11840.0,57044_20250930,1380.0,148487.0,0.0,0.0,DIF,2001-12-18,169800.0,1765.0,6328.0,0.0,0,"CALIFORNIA BANK OF COMMERCE, NATIONAL ASSOCIATION",CALIFORNIA BCORP,4,14,0,0,OCC,2025-09-30,5443938.0,4,CA,0,0,92130
308613,NM,1.0,5704,NEWINGTON,268550,2022-08-31,1919-08-14,5,5,6,ATLANTA,804.0,5704_20250930,0.0,14807.0,0.0,0.0,DIF,1934-01-01,16352.0,27.0,714.0,0.0,0,BANK OF NEWINGTON,Unknown,5,4,0,0,FDIC,2025-09-30,0.0,4,GA,0,0,30446
4546280,NM,0.0,57056,SALT LAKE CITY,3284772,2022-08-31,2001-03-01,14,14,12,SALT LAKE CITY,0.0,57056_20250930,8603.0,247353.0,0.0,12136.0,DIF,2001-03-01,285623.0,0.0,17531.0,0.0,0,CELTIC BANK,Unknown,4,1,0,0,FDIC,2025-09-30,0.0,4,UT,0,0,84111
287687,SM,1.0,57058,SHERIDAN,248292,2022-08-31,2000-09-13,13,13,8,LITTLE ROCK,957.0,57058_20250930,0.0,8490.0,0.0,0.0,DIF,2000-09-13,12330.0,7.0,2876.0,0.0,0,PEOPLES BANK,PEOPLES BCORP INC,5,3,0,0,FED,2025-09-30,4639435.0,4,AR,0,0,72150
1018932,N,1.0,57061,PALATINE,904560,2022-08-31,2000-10-16,9,9,7,CHICAGO,2865.0,57061_20250930,0.0,31767.0,0.0,0.0,DIF,2000-10-16,40287.0,71.0,5584.0,0.0,0,CORNERSTONE NATIONAL BANK & TRUST COMPANY,CORNERSTONE BCORP INC,3,5,0,0,OCC,2025-09-30,2929383.0,4,IL,0,1,60067
910535,NM,1.0,57069,JACKSON,787607,2025-08-04,2000-10-12,13,13,6,JACKSON MS,1029.0,57069_20250930,0.0,37588.0,0.0,0.0,DIF,2000-10-12,38814.0,41.0,156.0,0.0,0,STORY BANK DBA STORY FINANCIAL PARTNERS,FIRST COML BANCSHARES INC,5,5,0,0,FDIC,2025-09-30,3374935.0,4,MS,0,1,39211
2723145,NM,1.0,57071,ATLANTA,2187556,2025-03-01,2001-11-01,5,5,6,ATLANTA,4340.0,57071_20250930,2067.0,111233.0,0.0,0.0,DIF,2001-11-01,121090.0,387.0,3063.0,0.0,0,GEORGIA BANKING COMPANY,GEORGIA BANKING CO INC,5,9,0,0,FDIC,2025-09-30,3016338.0,4,GA,0,0,30309
413786,NM,1.0,57073,SANTA MARIA,368927,2022-08-31,2001-03-01,14,14,12,LOS ANGELES,206.0,57073_20250930,5.0,12336.0,0.0,0.0,DIF,2001-03-01,14383.0,151.0,1685.0,0.0,0,COMMUNITY BANK OF SANTA MARIA,COMMUNITY BCORP OF SANTA MARIA,4,2,0,0,FDIC,2025-09-30,5113857.0,4,CA,0,0,93455
237422,NM,1.0,57074,COEUR D ALENE,204249,2022-08-31,2001-05-17,14,14,12,SALT LAKE CITY,74.0,57074_20250930,143.0,6923.0,0.0,0.0,DIF,2001-05-17,8796.0,37.0,1619.0,0.0,0,BANKCDA,COEUR D ALENE BCORP,4,7,0,0,FDIC,2025-09-30,3780938.0,4,ID,0,0,83814
2062403,SB,1.0,57077,WESTFIELD CENTER,1828938,2022-08-31,2001-02-05,9,9,4,COLUMBUS,2542.0,57077_20250930,0.0,68420.0,0.0,0.0,DIF,2001-02-05,77580.0,308.0,6310.0,0.0,0,"WESTFIELD BANK, FSB",OHIO FARMERS INSURANCE CO,3,7,0,0,OCC,2025-09-30,3828661.0,4,OH,0,0,44251
5678884,N,0.0,57082,NORTHBROOK,4754040,2022-08-31,2000-11-22,9,9,7,CHICAGO,6616.0,57082_20250930,12.0,184455.0,0.0,1446.0,DIF,2000-11-22,213980.0,1432.0,20019.0,0.0,0,"NORTHBROOK BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",WINTRUST FINANCIAL CORP,3,7,0,0,OCC,2025-09-30,2260406.0,4,IL,0,0,60062
5800556,NM,1.0,57083,MIAMI,4323535,2023-10-01,2001-09-14,5,5,6,SOUTH FLORIDA,20321.0,57083_20250930,0.0,247937.0,0.0,244.0,DIF,2001-09-14,277173.0,460.0,8211.0,0.0,0,EMIGRANT BANK,NEW YORK PRIVATE B&T CORP,5,6,0,0,FDIC,2025-09-30,3212091.0,4,FL,0,1,33131
328087,NM,1.0,57092,ERIN,290628,2022-08-31,2000-11-30,13,13,6,NASHVILLE,506.0,57092_20250930,0.0,12035.0,0.0,0.0,DIF,2000-11-30,13510.0,180.0,789.0,0.0,0,TRADITIONS FIRST BANK,TRADITIONS FIRST BCORP INC,5,5,0,0,FDIC,2025-09-30,5759741.0,4,TN,0,0,37061
587491,SB,0.0,57093,MILWAUKEE,50500,2022-08-31,2001-04-06,9,9,7,MILWAUKEE,0.0,57093_20250930,0.0,0.0,0.0,0.0,DIF,2001-04-06,14808.0,0.0,14808.0,0.0,0,NORTHWESTERN MUTUAL WEALTH MANAGEMENT,Unknown,3,1,0,0,OCC,2025-09-30,0.0,5,WI,0,1,53202
2359137,NM,0.0,57095,RALEIGH,1961311,2024-08-01,2001-09-04,5,5,5,RALEIGH,3474.0,57095_20250930,0.0,94911.0,0.0,0.0,DIF,2001-09-04,104148.0,289.0,5474.0,0.0,0,DOGWOOD STATE BANK,Unknown,1,20,0,0,FDIC,2025-09-30,0.0,4,NC,0,0,27609
1116598,SM,0.0,57097,BAD AXE,936913,2022-08-31,2001-02-01,9,9,7,DETROIT,286.0,57097_20250930,11.0,41300.0,0.0,0.0,DIF,2001-02-01,43393.0,179.0,1617.0,0.0,0,NORTHSTAR BANK,NORTHSTAR FINANCIAL GROUP INC,3,11,0,0,FED,2025-09-30,2958990.0,4,MI,0,0,48413
154814,NM,1.0,5709,GREENSBORO,140536,2022-08-31,1911-09-06,5,5,6,ATLANTA,479.0,5709_20250930,0.0,5326.0,0.0,0.0,DIF,1934-01-01,7046.0,9.0,1232.0,0.0,0,THE FARMERS BANK,PUTNAM-GREENE FINANCIAL CORP,5,1,0,0,FDIC,2025-09-30,1246252.0,4,GA,0,0,30642
714610,NM,1.0,57101,SUN VALLEY,564465,2022-08-31,2001-07-12,14,14,12,LOS ANGELES,1548.0,57101_20250930,0.0,31835.0,0.0,0.0,DIF,2001-07-12,35000.0,228.0,1389.0,0.0,0,MISSION VALLEY BANK,MISSION VALLEY BCORP,4,4,0,0,FDIC,2025-09-30,3364600.0,4,CA,0,0,91352
2382444,N,0.0,57103,SCHAUMBURG,2054268,2022-08-31,2001-01-22,9,9,7,CHICAGO,1019.0,57103_20250930,0.0,81115.0,0.0,1326.0,DIF,2001-01-22,95527.0,425.0,11642.0,0.0,0,"SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION",WINTRUST FINANCIAL CORP,3,7,0,0,OCC,2025-09-30,2260406.0,4,IL,0,0,60173
14029,SB,0.0,57109,GOSHEN,500,2024-07-22,2001-06-01,9,9,7,INDIANAPOLIS,118.0,57109_20250930,0.0,0.0,0.0,0.0,DIF,2001-06-01,282.0,0.0,164.0,0.0,0,EVERENCE TRUST COMPANY,Unknown,3,1,0,0,OCC,2025-09-30,0.0,7,IN,0,1,46528
739653,N,1.0,57123,COMMERCE,608408,2022-08-31,2002-03-25,5,5,6,ATLANTA,652.0,57123_20250930,0.0,9979.0,0.0,0.0,DIF,2002-03-25,22665.0,81.0,11953.0,0.0,0,"FIRST CENTURY BANK, NATIONAL ASSOCIATION",FIRST CENTURY BCORP,5,2,0,0,OCC,2025-09-30,2997739.0,7,GA,0,0,30529
672575,NM,1.0,57124,WETUMPKA,622029,2022-08-31,2001-08-28,5,5,6,MONTGOMERY,512.0,57124_20250930,853.0,24008.0,0.0,0.0,DIF,2001-08-28,28557.0,62.0,3122.0,0.0,0,FIRST COMMUNITY BANK OF CENTRAL ALABAMA,CENTRAL ALABAMA BANCSHARES INC,5,8,0,0,FDIC,2025-09-30,3034248.0,4,AL,1,0,36092
576762,NM,1.0,57127,VALDOSTA,511349,2022-08-31,2001-05-01,5,5,6,ALBANY GA,785.0,57127_20250930,0.0,17991.0,0.0,0.0,DIF,2001-05-01,22262.0,50.0,3436.0,0.0,0,GUARDIAN BANK,WB&T BANKSHARES INC,5,5,0,0,FDIC,2025-09-30,1493636.0,4,GA,1,0,31602
857056,SB,1.0,57129,WOODHAVEN,751685,2022-08-31,2001-07-16,2,2,2,NEW YORK CITY,15589.0,57129_20250930,0.0,13854.0,0.0,0.0,DIF,2001-07-16,31825.0,21.0,2361.0,0.0,0,COMMUNITY FEDERAL SAVINGS BANK,COMMUNITY FSB HOLDING CO,1,1,0,0,OCC,2025-09-30,3793125.0,4,NY,0,0,11421
5081603,N,1.0,57134,ARLINGTON,4160451,2024-11-17,2002-05-08,2,2,1,NORTH BOSTON,18922.0,57134_20250930,0.0,153464.0,0.0,0.0,DIF,2002-05-08,177435.0,1108.0,3941.0,0.0,0,"LEADER BANK, NATIONAL ASSOCIATION",LEADER BCORP INC,1,6,0,0,OCC,2025-09-30,3439236.0,4,MA,0,0,02474
192276,NM,1.0,57137,KINGMAN,179035,2023-11-18,2001-04-30,14,14,12,PHOENIX,727.0,57137_20250930,0.0,3569.0,0.0,0.0,DIF,2001-04-30,5553.0,0.0,1257.0,0.0,0,MISSION BANK,COMMUNITY BANCSHARES INC,4,3,0,0,FDIC,2025-09-30,3392443.0,4,AZ,0,0,86401
88790,NM,1.0,57141,RICHMOND,75741,2022-08-31,2001-05-07,11,11,10,KANSAS CITY,767.0,57141_20250930,0.0,3127.0,0.0,0.0,DIF,2001-05-07,4089.0,3.0,192.0,0.0,0,COMMUNITY BANK OF MISSOURI,MISSOURI BCORP INC,4,2,0,0,FDIC,2025-09-30,3005248.0,4,MO,0,0,64085
17815,N,0.0,57160,LEAWOOD,500,2025-09-05,2001-10-01,11,11,10,KANSAS CITY,154.0,57160_20250930,0.0,0.0,0.0,0.0,DIF,2001-10-01,680.0,224.0,302.0,0.0,0,NATIONAL ADVISORS TRUST COMPANY,Unknown,4,1,0,0,OCC,2025-09-30,0.0,7,KS,0,1,66211
754493,NM,1.0,5716,LAKELAND,685400,2022-08-31,1907-01-01,5,5,6,ALBANY GA,1874.0,5716_20250930,77.0,32954.0,0.0,0.0,DIF,1934-01-01,37471.0,39.0,2527.0,0.0,0,FARMERS AND MERCHANTS BANK,LOWNDES BANCSHARES INC,5,6,0,0,FDIC,2025-09-30,3839340.0,4,GA,0,0,31635
1125498,SM,1.0,57176,IRVINE,977667,2023-11-18,2001-09-24,14,14,12,ORANGE,3398.0,57176_20250930,0.0,32525.0,0.0,1140.0,DIF,2001-09-24,41399.0,417.0,3919.0,0.0,0,COMMERCE WEST BANK,CW BCORP,4,1,0,0,FED,2025-09-30,5538197.0,4,CA,0,0,92614
1029981,SM,1.0,57184,FAIRFAX,855322,2022-08-31,2001-07-23,5,5,5,RICHMOND,1521.0,57184_20250930,0.0,36050.0,0.0,0.0,DIF,2001-07-23,44943.0,254.0,7118.0,0.0,0,THE FREEDOM BANK OF VIRGINIA,FREEDOM FINANCIAL HOLDINGS INC,1,5,0,0,FED,2025-09-30,5624205.0,4,VA,0,0,22030
149584,NM,1.0,57192,IRONWOOD,136736,2022-08-31,2002-05-20,9,9,9,APPLETON,163.0,57192_20250930,0.0,3114.0,0.0,0.0,DIF,2002-05-20,4472.0,6.0,1189.0,0.0,0,GOGEBIC RANGE BANK,WEST END FINANCIAL CORP,3,4,0,0,FDIC,2025-09-30,3025910.0,4,MI,0,0,49938
1002111,N,1.0,57197,GLENDALE,884908,2023-11-18,2001-07-09,14,11,12,PHOENIX,2877.0,57197_20250930,0.0,32026.0,0.0,0.0,DIF,2001-07-09,37913.0,108.0,2902.0,0.0,0,BNC NATIONAL BANK,BNCCORP INC,4,13,0,0,OCC,2025-09-30,1248162.0,4,AZ,0,1,85308
46823000,NM,0.0,57203,WILMINGTON,37033000,2022-08-31,2001-05-23,2,2,3,CLAYMONT,278000.0,57203_20250930,72000.0,4324000.0,0.0,0.0,DIF,2001-05-23,4691000.0,5000.0,12000.0,0.0,0,BARCLAYS BANK DELAWARE,BARCLAYS PLC,1,1,0,0,FDIC,2025-09-30,1231418.0,3,DE,0,0,19801
1778447,NM,1.0,57228,BETHLEHEM,1621125,2022-08-31,2001-11-06,2,2,3,PHILADELPHIA,2230.0,57228_20250930,33.0,43240.0,0.0,0.0,DIF,2001-11-06,52919.0,39.0,7377.0,0.0,0,EMBASSY BANK FOR THE LEHIGH VALLEY,EMBASSY BCORP INC,1,10,0,0,FDIC,2025-09-30,3806511.0,5,PA,0,0,18017
140098,NM,1.0,5722,PHILO,111347,2022-08-31,1883-01-01,9,9,7,CHAMPAIGN,186.0,5722_20250930,0.0,3625.0,0.0,3.0,DIF,1934-01-01,4549.0,0.0,735.0,0.0,0,PHILO EXCHANGE BANK,YANKEE RIDGE INC,3,5,0,0,FDIC,2025-09-30,2948919.0,2,IL,1,0,61864
309678,N,1.0,57230,DOUGLAS,278759,2022-08-31,2001-11-19,5,5,6,ALBANY GA,1910.0,57230_20250930,0.0,12773.0,0.0,0.0,DIF,2001-11-19,15211.0,0.0,528.0,0.0,0,DOUGLAS NATIONAL BANK,DNB FINANCIAL SERVICES INC,5,1,0,0,OCC,2025-09-30,3049626.0,4,GA,1,0,31533
2768577,SM,1.0,57244,CEDAR RAPIDS,1890784,2024-06-30,2001-09-14,11,11,7,CEDAR RAPIDS,2004.0,57244_20250930,415.0,81716.0,0.0,0.0,DIF,2001-09-14,99369.0,500.0,14734.0,0.0,0,CEDAR RAPIDS BANK AND TRUST COMPANY,QCR HOLDINGS INC,4,9,0,0,FED,2025-09-30,2125813.0,4,IA,0,0,52401
486125,NM,1.0,57250,OVERLAND PARK,328978,2022-08-31,2001-10-26,11,11,10,KANSAS CITY,646.0,57250_20250930,0.0,18345.0,0.0,0.0,DIF,2001-10-26,19950.0,225.0,734.0,0.0,0,CORNERSTONE BANK,CORNERSTONE BANCSHARES INC,4,1,0,0,FDIC,2025-09-30,3027754.0,4,KS,1,0,66221
1724798,N,1.0,57265,ALTOONA,1485644,2022-08-31,2001-12-10,9,9,9,EAU CLAIRE,1645.0,57265_20250930,66.0,58595.0,0.0,0.0,DIF,2001-12-10,65988.0,414.0,5268.0,0.0,0,CITIZENS COMMUNITY FEDERAL NATIONAL ASSOCIATION,CITIZENS COMMUNITY BCORP INC,3,22,0,0,OCC,2025-09-30,3823929.0,4,WI,0,0,54720
1313888,N,1.0,57269,TOLEDO,1156451,2022-08-31,2002-04-02,9,9,4,COLUMBUS,5816.0,57269_20250930,0.0,42713.0,0.0,0.0,DIF,2002-04-02,49501.0,113.0,859.0,0.0,0,"SIGNATURE BANK, NATIONAL ASSOCIATION",SIGNATURE BCORP INC,3,2,0,0,OCC,2025-09-30,3076592.0,4,OH,0,0,43623
139739,NM,1.0,57273,MARYSVILLE,120195,2022-08-31,2002-08-21,11,11,10,KANSAS CITY,93.0,57273_20250930,0.0,4728.0,0.0,0.0,DIF,2002-08-21,5286.0,22.0,443.0,0.0,0,FIRST COMMERCE BANK,FIRST COMMERCE FINANCIAL CORP,4,2,0,0,FDIC,2025-09-30,3123366.0,2,KS,1,0,66508
354298,SM,1.0,57280,BOULDER,323441,2022-08-31,2001-12-22,13,13,10,DENVER,1068.0,57280_20250930,0.0,12286.0,0.0,0.0,DIF,2001-12-22,14453.0,35.0,1064.0,0.0,0,FLATIRONS BANK,FBHC HOLDING CO,4,3,0,0,FED,2025-09-30,3700936.0,4,CO,1,0,80302
732643,N,1.0,57295,BOULDER,612953,2022-08-31,2001-08-01,13,13,10,DENVER,6268.0,57295_20250930,8.0,13434.0,0.0,0.0,DIF,2008-02-01,27945.0,31.0,8204.0,0.0,0,AMG NATIONAL TRUST BANK,AMG NATIONAL CORP,4,8,0,0,OCC,2025-09-30,3583700.0,4,CO,0,1,80302
553397,NM,1.0,57298,YUMA,485405,2023-11-18,2001-09-04,14,14,12,PHOENIX,3229.0,57298_20250930,319.0,15414.0,0.0,0.0,DIF,2001-09-04,21025.0,203.0,1860.0,0.0,0,1ST BANK YUMA,WESTERN ARIZONA BCORP INC,4,5,0,0,FDIC,2025-09-30,3559844.0,4,AZ,0,0,85364
511664,NM,1.0,57301,MORGANFIELD,445456,2022-08-31,2001-12-10,9,9,8,MOUNT VERNON,0.0,57301_20250930,68.0,14296.0,0.0,0.0,DIF,2001-12-10,18337.0,793.0,3180.0,0.0,0,"UNITED COMMUNITY BANK OF WEST KENTUCKY, INC.",UNITED CMTY BANCSHARES INC,3,6,0,0,FDIC,2025-09-30,3260216.0,4,KY,0,1,42437
87822,NM,1.0,5730,SAINT JACOB,74757,2022-08-31,1903-11-03,9,9,8,MOUNT VERNON,33.0,5730_20250930,758.0,2358.0,0.0,0.0,DIF,1934-01-01,3292.0,0.0,143.0,0.0,0,STATE BANK OF ST. JACOB,ST JACOB BANCSHARES INC,3,2,0,0,FDIC,2025-09-30,3957552.0,8,IL,1,0,62281
19672298,SM,0.0,57311,SAINT LOUIS,17879107,2022-08-31,2002-04-16,11,11,8,ST. LOUIS,15134.0,57311_20250930,0.0,604698.0,0.0,0.0,DIF,2002-04-16,792564.0,1460.0,171272.0,0.0,0,STIFEL BANK AND TRUST,STIFEL FINANCIAL CORP,4,2,0,0,FED,2025-09-30,3063622.0,4,MO,0,0,63102
212647,NM,0.0,57312,LAS VEGAS,180501,2025-03-24,2002-04-15,14,11,12,PHOENIX,454.0,57312_20250930,10.0,7902.0,0.0,0.0,DIF,2002-04-15,8737.0,72.0,299.0,0.0,0,TOWN & COUNTRY BANK,R DEAN PHILLIPS BK TR DATED 11-19-2004,4,5,0,0,FDIC,2025-09-30,5558681.0,4,NV,1,0,89147
311461,SM,1.0,57335,AULT,289939,2022-08-31,2001-12-28,13,13,10,DENVER,975.0,57335_20250930,63.0,9485.0,0.0,0.0,DIF,2001-12-28,13032.0,48.0,2461.0,0.0,0,FARMERS BANK,FARMERS BANK HOLDING CO,4,2,0,0,FED,2025-09-30,3020438.0,2,CO,1,0,80610
271985,NM,1.0,57336,SAINT PAUL,231805,2022-08-31,2002-05-01,11,11,9,MINNEAPOLIS,509.0,57336_20250930,28.0,11927.0,0.0,0.0,DIF,2002-05-01,13055.0,66.0,525.0,0.0,0,DRAKE BANK,PLATO HOLDINGS INC,3,1,0,0,FDIC,2025-09-30,3090842.0,4,MN,1,0,55107
3437870,NM,1.0,57348,FARRAGUT,3107220,2022-08-31,2002-04-29,13,13,6,KNOXVILLE,8737.0,57348_20250930,0.0,140269.0,0.0,0.0,DIF,2002-04-29,149192.0,158.0,28.0,0.0,0,SOUTHEAST BANK,EDUCATION LOAN FINANCE INC,5,15,0,0,FDIC,2025-09-30,3808131.0,4,TN,0,0,37934
11960063,SM,0.0,57358,SAINT LOUIS,11126052,2024-03-04,2002-05-16,11,11,8,ST. LOUIS,19788.0,57358_20250930,0.0,331761.0,0.0,0.0,DIF,2002-05-16,489882.0,1055.0,137278.0,0.0,0,STIFEL BANK,STIFEL FINANCIAL CORP,4,1,0,0,FED,2025-09-30,3063622.0,4,MO,0,0,63102
487853,NM,1.0,57359,SOUTH ELGIN,378044,2022-08-31,2002-10-17,9,9,7,CHICAGO,1614.0,57359_20250930,0.0,17998.0,0.0,0.0,DIF,2002-10-17,19757.0,84.0,61.0,0.0,0,AMERICAN EAGLE BANK,ORCHID FINANCIAL BCORP INC,3,2,0,0,FDIC,2025-09-30,3116498.0,4,IL,0,0,60177
30316,NM,1.0,57363,CHEYENNE,24043,2022-08-31,2002-08-08,14,14,10,BILLINGS,7.0,57363_20250930,178.0,1213.0,0.0,0.0,DIF,2002-08-08,1531.0,0.0,133.0,0.0,0,CHEYENNE STATE BANK,Unknown,4,1,0,0,FDIC,2025-09-30,0.0,8,WY,0,0,82001
3237415,NM,1.0,57368,NEW CANAAN,2771409,2022-08-31,2002-04-22,2,2,2,WINDSOR,9106.0,57368_20250930,347.0,133932.0,0.0,0.0,DIF,2002-04-22,147718.0,338.0,3995.0,0.0,0,BANKWELL BANK,BANKWELL FINANCIAL GROUP INC,1,9,0,0,FDIC,2025-09-30,3553815.0,4,CT,0,0,06840
2765766,NM,1.0,57369,DORAL,2491359,2022-08-31,2002-10-28,5,5,6,SOUTH FLORIDA,2818.0,57369_20250930,0.0,95057.0,0.0,0.0,DIF,2002-10-28,107852.0,418.0,9559.0,0.0,0,U. S. CENTURY BANK,USCB FINANCIAL HOLDINGS INC,5,10,0,0,FDIC,2025-09-30,5681262.0,4,FL,0,0,33172
447983,NM,1.0,57373,NEWPORT,383389,2022-08-31,2002-07-08,14,14,12,PORTLAND,135.0,57373_20250930,583.0,14633.0,0.0,0.0,DIF,2002-07-08,17721.0,222.0,2148.0,0.0,0,OREGON COAST BANK,OREGON COAST BANCSHARES INC,4,7,0,0,FDIC,2025-09-30,3392881.0,4,OR,1,0,97365
14752,NM,0.0,57379,EAST GREENWICH,0,2024-11-17,2003-03-25,2,2,1,SOUTH BOSTON,485.0,57379_20250930,0.0,5.0,0.0,0.0,DIF,2003-03-25,492.0,2.0,0.0,0.0,0,INDEPENDENCE BANK,Unknown,1,1,0,0,FDIC,2025-09-30,0.0,7,RI,0,0,02818
119893,NM,1.0,57391,MARSHALLTOWN,105666,2024-06-30,2002-06-21,11,11,7,DES MOINES,206.0,57391_20250930,247.0,2941.0,0.0,0.0,DIF,2002-06-21,4020.0,3.0,623.0,0.0,0,UNITED BANK & TRUST CO.,AMES NATIONAL CORP,4,2,0,0,FDIC,2025-09-30,1202258.0,4,IA,0,1,50158
223646,NM,1.0,57396,FAYETTEVILLE,193575,2022-08-31,2002-07-22,13,13,6,NASHVILLE,471.0,57396_20250930,0.0,9743.0,0.0,0.0,DIF,2002-07-22,10715.0,64.0,437.0,0.0,0,BANK OF LINCOLN COUNTY,BOLC CORP,5,3,0,0,FDIC,2025-09-30,5140312.0,4,TN,0,1,37334
20102000,NM,0.0,57408,DRAPER,15800000,2024-01-01,2003-07-21,14,14,12,SALT LAKE CITY,34000.0,57408_20250930,0.0,356000.0,0.0,0.0,DIF,2003-07-21,647000.0,21000.0,236000.0,0.0,0,"OPTUM BANK, INC.",Unknown,4,1,0,0,FDIC,2025-09-30,0.0,4,UT,0,0,84020
610072,SM,0.0,57414,ARLINGTON,550622,2023-09-05,2002-11-21,13,13,11,DALLAS,2722.0,57414_20250930,0.0,23202.0,0.0,0.0,DIF,2002-11-21,26764.0,95.0,745.0,0.0,0,WORTHINGTON BANK,BANCFIRST CORP,5,5,0,0,FED,2025-09-30,1133286.0,4,TX,0,0,76010
1556029,N,1.0,57415,LEXINGTON,1402775,2022-08-31,2002-10-01,9,9,4,LEXINGTON,564.0,57415_20250930,18.0,44357.0,0.0,0.0,DIF,2002-10-01,50305.0,335.0,5031.0,0.0,0,"FORCHT BANK, NATIONAL ASSOCIATION",FORCHT BCORP INC,3,24,0,0,OCC,2025-09-30,3446346.0,4,KY,0,0,40509
