BKCLASS,CB,CERT,CITY,CRAG,CRAGSM,CRAUTO,CRCI,CRCINUS,CRCON,CRCONOTH,CRCRCD,CRDEP,CRDEPNUS,CRFORGV,CRLNLS,CRLS,CROTHER,CRRE,CRREAG,CRRECONS,CRREFOR,CRRELOC,CRREMULT,CRRENRES,CRRENUS,CRREOFFDOM,CRRERES,CRRERSF2,CRRERSFM,DRAG,DRAGSM,DRAUTO,DRCI,DRCINUS,DRCON,DRCONOTH,DRCRCD,DRDEP,DRDEPNUS,DRFORGV,DRLNLS,DRLS,DROTHER,DRRE,DRREAG,DRRECONS,DRREFOR,DRRELOC,DRREMULT,DRRENRES,DRRENUS,DRREOFFDOM,DRRERES,DRRERSF2,DRRERSFM,EFFDATE,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,ID,INSAGNT1,INSDATE,MUTUAL,NAMEFULL,NAMEHCR,NTAG,NTAGSM,NTAUTO,NTCI,NTCINUS,NTCON,NTCONOTH,NTCRCD,NTDEP,NTDEPNUS,NTFORGV,NTLNLS,NTLS,NTOTHER,NTRE,NTREAG,NTRECONS,NTREFOR,NTRELOC,NTREMULT,NTRENRES,NTRENUS,NTREOFFDOM,NTRERES,NTRERSF2,NTRERSFM,OCCDIST,OFFDOM,OFFOA,PARCERT,REGAGNT,REPDTE,RSSDHCR,SPECGRP,STALP,SUBCHAPS,TRUST,ZIP
NM,1.0,9499,ROGERSVILLE,0.0,0.0,0.0,86.0,0.0,238.0,238.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1695.0,0.0,473.0,473.0,0.0,0.0,0.0,0.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1906-04-01,13,13,6,KNOXVILLE,9499_20250930,DIF,1934-01-01,0,THREAD BANK,THREAD BCORP INC,0.0,0.0,0.0,1609.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,3,0,0,FDIC,2025-09-30,1143203.0,8,TN,0,1,37857
NM,1.0,9502,DANVILLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-01-19,1919-09-08,5,5,5,RICHMOND,9502_20250930,DIF,1934-01-01,0,MOVEMENT BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,-11,-3.0,0.0,-3.0,1,4,0,0,FDIC,2025-09-30,0.0,4,VA,0,1,24540
SM,1.0,9507,MARION,0.0,0.0,11.0,1.0,0.0,68.0,43.0,14.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,450.0,325.0,102.0,0.0,0.0,0.0,501.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,45.0,0.0,45.0,2022-08-31,1874-04-13,5,5,5,RICHMOND,9507_20250930,DIF,1934-01-01,0,THE BANK OF MARION,SOUTHWEST VA BANKSHARES INC,0.0,0.0,12.0,5.0,0.0,382.0,282.0,88.0,0.0,0.0,0.0,432.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,45.0,0.0,45.0,1,17,0,0,FED,2025-09-30,1132391.0,8,VA,0,1,24354
NM,1.0,950,ALGONA,0.0,0.0,4.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1928-01-01,11,11,7,DES MOINES,950_20250930,DIF,1934-01-01,0,IOWA STATE BANK,MID-IOWA BANCSHARES CO,0.0,0.0,-4.0,-4.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,5,0,0,FDIC,2025-09-30,1207673.0,2,IA,0,1,50511
NM,1.0,9517,CLEVELAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1907-04-19,9,9,7,APPLETON,9517_20250930,DIF,1934-01-01,0,CLEVELAND STATE BANK,WISCUB INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,3,0,0,FDIC,2025-09-30,1202865.0,4,WI,0,0,53015
NM,1.0,951,CHEROKEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1888-10-08,11,11,7,SIOUX CITY,951_20250930,DIF,1934-01-01,0,CHEROKEE STATE BANK,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1,0,0,FDIC,2025-09-30,0.0,2,IA,0,1,51012
SM,1.0,9523,OAKFIELD,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-10-28,1901-01-01,9,9,7,APPLETON,9523_20250930,DIF,1934-01-01,0,BRISTOL MORGAN BANK,OAKFIELD BCORP INC,0.0,0.0,10.0,-106.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4,0,0,FED,2025-09-30,2736899.0,4,WI,0,1,53065
NM,1.0,9526,STEVENS POINT,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1906-06-01,9,9,7,APPLETON,9526_20250930,DIF,1934-01-01,0,THE PINERIES BANK,PINERIES BANKSHARES INC,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0,FDIC,2025-09-30,2514921.0,8,WI,1,0,54481
NM,1.0,9529,NEWBURG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2021-08-29,1911-01-01,9,9,7,MILWAUKEE,9529_20250930,DIF,1934-01-01,0,STATE BANK OF NEWBURG,SBN COMMUNITY BCORP INC,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2,0,0,FDIC,2025-09-30,3089314.0,2,WI,0,0,53060
NM,1.0,9536,UNION GROVE,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1903-01-01,9,9,7,MILWAUKEE,9536_20250930,DIF,1934-01-01,0,COMMUNITY STATE BANK,COMMUNITY STB EMPLOYEE STK OWNERSHIP PLAN&TR,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,7,0,0,FDIC,2025-09-30,3195671.0,4,WI,1,1,53182
NM,0.0,953,DES MOINES,0.0,0.0,0.0,0.0,0.0,213.0,200.0,13.0,0.0,0.0,0.0,227.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4.0,0.0,0.0,0.0,0.0,491.0,0.0,109.0,8.0,101.0,0.0,0.0,0.0,685.0,0.0,64.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21,21.0,0.0,0.0,2024-06-30,1917-06-01,11,11,7,DES MOINES,953_20250930,DIF,1934-01-01,0,BANKERS TRUST COMPANY,BTC FINANCIAL CORP,0.0,0.0,0.0,491.0,0.0,-104.0,-192.0,88.0,0.0,0.0,0.0,458.0,0.0,54.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17,17.0,-4.0,0.0,4,22,0,0,FDIC,2025-09-30,1201671.0,4,IA,0,1,50309
SM,1.0,954,FONTANELLE,0.0,81.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,108.0,0.0,83.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,3.0,2024-06-30,1905-08-23,11,11,7,DES MOINES,954_20250930,DIF,1934-01-01,0,FNB BANK,FIRST FONTANELLE EMPLOYEE STK OWNERSHIP PLAN&TR,0.0,-81.0,0.0,-2.0,0.0,-3.0,1.0,-4.0,0.0,0.0,0.0,-102.0,0.0,-81.0,-16.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-16,-12.0,0.0,-12.0,4,5,0,0,FED,2025-09-30,3696141.0,2,IA,1,0,50846
SM,1.0,955,FORT MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1854-07-01,11,11,7,CEDAR RAPIDS,955_20250930,DIF,1934-01-01,0,CONNECTION BANK,FORT MADISON FINANCIAL CO,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,5,0,0,FED,2025-09-30,1357037.0,4,IA,1,1,52627
SM,1.0,956,GLENWOOD,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1899-01-01,11,11,7,OMAHA,956_20250930,DIF,1934-01-01,0,GLENWOOD STATE BANK,GLENWOOD BCORP,0.0,0.0,0.0,1471.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,4,0,0,FED,2025-09-30,1204421.0,8,IA,0,1,51534
NM,1.0,958,IDA GROVE,0.0,10.0,68.0,74.0,0.0,144.0,76.0,0.0,0.0,0.0,0.0,536.0,0.0,10.0,308.0,277.0,0.0,0.0,0.0,0.0,1.0,0.0,308,30.0,4.0,26.0,0.0,16.0,88.0,171.0,0.0,456.0,368.0,0.0,0.0,0.0,0.0,707.0,0.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,64,56.0,0.0,56.0,2024-06-30,1932-02-04,11,11,7,SIOUX CITY,958_20250930,DIF,1934-01-01,0,UNITED BANK OF IOWA,IDA GROVE BANCSHARES INC,0.0,6.0,20.0,97.0,0.0,312.0,292.0,0.0,0.0,0.0,0.0,171.0,0.0,6.0,-244.0,-277.0,0.0,0.0,0.0,0.0,7.0,0.0,-244,26.0,-4.0,30.0,4,37,0,0,FDIC,2025-09-30,1205183.0,2,IA,1,1,51445
NM,1.0,9614,TUSCALOOSA,0.0,0.0,4.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-02-01,1914-08-01,5,5,6,MONTGOMERY,9614_20250930,DIF,1934-01-01,0,LOCAL BANK,LOCAL BCORP INC,0.0,0.0,-4.0,0.0,0.0,-11.0,-7.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,3,0,0,FDIC,2025-09-30,5683604.0,4,AL,0,0,35406
NM,1.0,9615,SWEET WATER,0.0,0.0,9.0,9.0,0.0,72.0,63.0,0.0,0.0,0.0,0.0,92.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,105.0,0.0,22.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13,10.0,0.0,10.0,2022-06-30,1913-01-01,5,5,6,MONTGOMERY,9615_20250930,DIF,1934-01-01,0,SWEET WATER STATE BANK,TOMBIGBEE BANCSHARES INC,0.0,0.0,-9.0,17.0,0.0,-28.0,-19.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10.0,0.0,10.0,5,5,0,0,FDIC,2025-09-30,3346745.0,2,AL,1,0,36782
NM,1.0,9620,CLEWISTON,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1922-01-01,5,5,6,SOUTH FLORIDA,9620_20250930,DIF,1934-01-01,0,FIRST BANK,PIONEER BANKCORP INC,0.0,-1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,7,0,0,FDIC,2025-09-30,2061162.0,4,FL,0,0,33440
SM,0.0,9622,TALLAHASSEE,0.0,0.0,1154.0,267.0,0.0,2115.0,960.0,1.0,0.0,0.0,0.0,2677.0,0.0,21.0,274.0,0.0,132.0,0.0,51.0,0.0,17.0,0.0,274,125.0,9.0,65.0,0.0,0.0,2494.0,615.0,0.0,4359.0,1865.0,0.0,0.0,0.0,0.0,5077.0,0.0,0.0,103.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,103,103.0,0.0,69.0,2022-08-31,1907-06-13,5,5,6,TAMPA,9622_20250930,DIF,1934-01-01,0,CAPITAL CITY BANK,CAPITAL CITY BANK GROUP INC,0.0,0.0,1340.0,348.0,0.0,2244.0,905.0,-1.0,0.0,0.0,0.0,2400.0,0.0,-21.0,-171.0,0.0,-132.0,0.0,-17.0,0.0,-17.0,0.0,-171,-22.0,-9.0,4.0,5,68,0,0,FED,2025-09-30,1085509.0,4,FL,0,1,32301
NM,1.0,9631,PETERSBURG,0.0,0.0,3.0,98.0,0.0,27.0,22.0,2.0,0.0,0.0,0.0,129.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,23.0,38.0,0.0,58.0,34.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1910-05-18,9,9,7,SPRINGFIELD IL,9631_20250930,DIF,1934-01-01,0,ALLIANCE COMMUNITY BANK,AC BCORP INC,0.0,0.0,20.0,-60.0,0.0,31.0,12.0,-1.0,0.0,0.0,0.0,-33.0,0.0,0.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0.0,0.0,3,6,0,0,FDIC,2025-09-30,1406971.0,2,IL,1,1,62675
NM,1.0,9632,PEORIA,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11,4.0,0.0,4.0,0.0,5.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,12.0,104.0,32.0,0.0,0.0,0.0,0.0,29.0,0.0,104,43.0,0.0,43.0,2022-08-31,1904-01-04,9,9,7,PRINCETON,9632_20250930,DIF,1934-01-01,0,FORTRESS BANK,FIRST STATE BCORP INC,0.0,5.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,12.0,93.0,32.0,0.0,0.0,0.0,0.0,22.0,0.0,93,39.0,0.0,39.0,3,10,0,0,FDIC,2025-09-30,3735152.0,4,IL,0,0,61615
SM,1.0,963,OSAGE,0.0,0.0,0.0,32.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1899-12-01,11,11,7,DES MOINES,963_20250930,DIF,1934-01-01,0,THE HOME TRUST & SAVINGS BANK,HTB INC,0.0,0.0,12.0,-32.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7.0,0.0,-7.0,4,1,0,0,FED,2025-09-30,1427033.0,2,IA,1,1,50461
NM,1.0,9647,MOORESVILLE,0.0,0.0,11.0,0.0,0.0,45.0,34.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,0.0,6.0,0.0,0.0,54.0,0.0,0.0,111.0,57.0,0.0,0.0,0.0,0.0,129.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1931-02-18,9,9,7,INDIANAPOLIS,9647_20250930,DIF,1934-01-01,0,CITIZENS BANK,CITBA FINANCIAL CORP,0.0,0.0,43.0,0.0,0.0,66.0,23.0,0.0,0.0,0.0,0.0,74.0,0.0,14.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-6.0,0.0,-6.0,3,9,0,0,FDIC,2025-09-30,1207208.0,4,IN,0,1,46158
NM,1.0,9658,CHENEY,0.0,0.0,0.0,3.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1884-01-01,11,11,10,WICHITA,9658_20250930,DIF,1934-01-01,0,"THE CITIZENS STATE BANK OF CHENEY, KANSAS",CITIZENS STATE BANCSHARES INC,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1,0,0,FDIC,2025-09-30,2146395.0,8,KS,1,0,67025
NM,1.0,9659,DOWNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90,0.0,0.0,0.0,2022-08-31,1892-01-01,11,11,10,HAYS,9659_20250930,DIF,1934-01-01,0,STATE BANK OF DOWNS,B BANK INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,83,-7.0,0.0,-7.0,4,2,0,0,FDIC,2025-09-30,1143575.0,8,KS,1,0,67437
SM,1.0,9661,HOLYROOD,0.0,0.0,10.0,12.0,0.0,29.0,19.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18.0,0.0,18.0,0.0,122.0,0.0,161.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,307.0,0.0,122.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,23.0,0.0,23.0,2022-08-31,1887-01-01,11,11,10,HAYS,9661_20250930,DIF,1934-01-01,0,BANK OF HOLYROOD,HOLYROOD BANCSHARES INC,0.0,122.0,-10.0,149.0,0.0,-28.0,-18.0,0.0,0.0,0.0,0.0,248.0,0.0,122.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,0.0,5.0,4,1,0,0,FED,2025-09-30,1062788.0,2,KS,1,0,67450
NM,0.0,9665,TOPEKA,0.0,0.0,2.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,0.0,6.0,2022-08-31,1870-07-22,11,11,10,KANSAS CITY,9665_20250930,DIF,1934-01-01,0,KAW VALLEY BANK,R DEAN PHILLIPS BK TR DATED 11-19-2004,0.0,0.0,10.0,-17.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,0.0,6.0,4,7,0,0,FDIC,2025-09-30,5558681.0,4,KS,0,1,66608
NM,1.0,9669,FREDONIA,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1894-01-01,9,9,8,MOUNT VERNON,9669_20250930,DIF,1934-01-01,0,FREDONIA VALLEY BANK,FREDONIA VALLEY BCORP INC,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,3,2,0,0,FDIC,2025-09-30,2509507.0,8,KY,0,0,42411
NM,1.0,966,ROYAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1915-04-12,11,11,7,SIOUX CITY,966_20250930,DIF,1934-01-01,0,HOME STATE BANK,ROYAL BANCSHARES INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1,0,0,FDIC,2025-09-30,1207758.0,2,IA,1,1,51357
NM,1.0,9672,OWINGSVILLE,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-31,1893-05-10,9,9,4,LEXINGTON,9672_20250930,DIF,1934-01-01,0,OWINGSVILLE BANKING COMPANY,BATH COUNTY BANKING CO,0.0,0.0,7.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,3,0,0,FDIC,2025-09-30,1071735.0,2,KY,0,0,40360
