ALLOTHL,ASSET2,ASSET5,ASSTLT,AVASSETJ,BKCLASS,BRO,BROINS,CB,CD1T3,CD1T3S,CD3LES,CD3LESS,CD3T12,CD3T12S,CDOV3,CDOV3S,CERT,CITY,COREDEP,DDT,DEP,DEPCSBQ,DEPDOM,DEPFBKF,DEPFGOVF,DEPFOR,DEPIDOM,DEPIFOR,DEPINS,DEPIPCCF,DEPLGAMT,DEPLGB,DEPLGRA,DEPLGRN,DEPLSNB,DEPNIDOM,DEPNIFOR,DEPSMAMT,DEPSMB,DEPSMRA,DEPSMRN,DEPUNA,DEPUSBKF,DEPUSMF,EFFDATE,EQ,EQCBHCTR,EQCCOMPI,EQCDIVC,EQCDIVP,EQCMRG,EQCONSUB,EQCPREV,EQCREST,EQCS,EQCSTKRX,EQCTRSTX,EQPP,EQSUR,EQTOT,EQUPTOT,ERNAST,ESTINS,ESTYMD,FDICDBS,FDICSUPV,FED,FLDOFF,FREPP,ID,INSAGNT1,INSDATE,IRAKEOGH,LIAB,LIABEQ,MUTUAL,NAMEFULL,NAMEHCR,NETINC,NTR,NTRCDSM,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRSMMDA,NTRSOTH,NTRTMLGJ,NTRTMMED,NTRUSGOV,OALIFGEN,OALIFHYB,OALIFINS,OALIFSEP,OCCDIST,OFFDOM,OFFOA,OTBFH1L,OTBFH1T3,OTBFH3T5,OTBFHOV5,OTBFHSTA,OTBOT1L,OTBOT1T3,OTBOT3T5,OTBOTOV5,OTHBFHLB,OTHBOT1L,OTHBRF,PARCERT,RBCT1J,RBCT2,REGAGNT,REPDTE,RSSDHCR,RWAJT,SPECGRP,STALP,SUBCHAPS,SUBND,TRADEL,TRN,TRNCBO,TRNFCFG,TRNIPCOC,TRNMUNI,TRNNIA,TRNNIN,TRNUSGOV,TRUST,TS,VOLIAB,ZIP
406,24315.5,24731.75,810.0,24544.0,NM,0.0,0.0,1.0,0.0,496.0,0.0,428.0,700.0,1339.0,0.0,105.0,10145,MUNFORDVILLE,15630.0,6635.0,16330,0.0,16330,0.0,0.0,0.0,9696.0,0.0,15091,0.0,2695,6,700,1,0.0,6634.0,0.0,10972,583.0,2369,115.0,0,0.0,0.0,2023-11-06,7284.0,0.0,0.0,800.0,0.0,0.0,0.0,7673.0,28.0,200.0,0.0,0.0,0.0,3133.0,7284.0,3951.0,22864.0,90.17088910133845,1890-02-20,9,9,8,LOUISVILLE,0,10145_20250930,DIF,1934-01-01,0.0,16736,24020,0,HART COUNTY BANK AND TRUST COMPANY,HART BANCSHARES INC,382.0,6318,1654.0,0,0,6318,0.0,438.0,2812.0,700,714.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7284.0,248.0,FDIC,2025-09-30,1118836.0,19062.0,4,KY,0,0.0,0,10012,0,0,9957,55.0,0.0,0.0,0.0,1,9695.0,700.0,42765
33942,4298475.0,3904528.25,1484527.0,4147441.0,SM,72672.0,72672.0,0.0,25019.0,23803.0,86617.0,146197.0,192878.0,198508.0,520.0,5042.0,1014,SPARTA,3190696.0,911112.0,3568402,0.0,3568402,0.0,0.0,0.0,2663106.0,0.0,2386687,0.0,1508423,1862,1669,5,0.0,905296.0,0.0,2031811,117587.0,28204,1677.0,1183420,0.0,0.0,2025-03-15,491679.0,30046.0,-4417.0,18688.0,0.0,211520.0,0.0,256165.0,0.0,3016.0,0.0,0.0,0.0,415452.0,491679.0,73211.0,3857014.0,66.85197390442359,1898-01-01,9,9,7,DETROIT,0,1014_20250930,DIF,1934-01-01,29873.0,3800096,4291775,0,CHOICEONE BANK,CHOICEONE FINL SERVICES INC,17052.0,1763898,205997.0,0,0,1524942,238956.0,496516.0,588798.0,305034,167553.0,0.0,72853.0,1378.0,74231.0,0.0,3,51,0,158000.0,39752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197752.0,0.0,197752,0,377017.0,34390.0,FED,2025-09-30,1139297.0,3224074.0,4,MI,0,0.0,0,1804504,0,0,1324801,467235.0,0.0,0.0,12468.0,0,2657290.0,463034.0,49345
2259,375122.5,364884.0,77493.0,389927.0,NM,0.0,0.0,1.0,265.0,1722.0,3503.0,21527.0,8803.0,28824.0,282.0,244.0,10157,SHELBY,332186.0,120675.0,345039,0.0,345039,0.0,0.0,0.0,224364.0,0.0,283794,0.0,109697,194,918,3,0.0,120675.0,0.0,229359,18358.0,5185,261.0,0,0.0,0.0,2022-10-09,30254.0,0.0,3775.0,769.0,0.0,0.0,0.0,25319.0,0.0,2610.0,0.0,0.0,0.0,17390.0,30254.0,10254.0,360532.0,82.22123716895692,1910-03-02,9,9,7,DETROIT,8248,10157_20250930,DIF,1934-01-01,6094.0,355546,385800,0,THE SHELBY STATE BANK,SHELBY FINANCIAL CORP,1929.0,176041,31441.0,0,0,157164,18130.0,51005.0,59867.0,12853,20875.0,747.0,5457.0,697.0,6154.0,0.0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33913.0,2410.0,FDIC,2025-09-30,1493001.0,253052.0,4,MI,0,0.0,0,168998,89,0,161271,7637.0,0.0,0.0,1.0,0,224364.0,21101.0,49455
3260,421256.5,419347.5,122750.0,420884.0,NM,5000.0,5000.0,1.0,12850.0,2046.0,9803.0,17233.0,23176.0,24505.0,278.0,207.0,10159,BAYPORT,333473.0,80150.0,384580,0.0,384580,0.0,0.0,0.0,304430.0,0.0,245167,0.0,194376,217,595,2,0.0,80150.0,0.0,184886,13099.0,5532,298.0,0,0.0,0.0,2022-08-31,38062.0,0.0,2181.0,2682.0,0.0,0.0,0.0,33212.0,0.0,4860.0,0.0,0.0,0.0,26250.0,38062.0,6952.0,402040.0,63.61562892461623,1914-01-01,11,11,9,MINNEAPOLIS,0,10159_20250930,DIF,1934-01-01,0.0,387840,425902,0,FIRST STATE BANK AND TRUST,UNIVERSAL FINL SERVICES INC,5350.0,241488,19063.0,0,0,239760,1728.0,118043.0,33347.0,46107,24928.0,0.0,0.0,0.0,0.0,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39618.0,3499.0,FDIC,2025-09-30,2387152.0,279610.0,4,MN,1,0.0,0,143092,0,0,140352,2740.0,0.0,0.0,0.0,1,304430.0,46107.0,55003
14522,254122.0,214185.75,152772.0,268745.0,N,46598.0,46598.0,1.0,0.0,47499.0,1083.0,7446.0,3617.0,15359.0,0.0,0.0,10160,HOLDINGFORD,51167.0,10554.0,102465,0.0,102465,0.0,0.0,0.0,98068.0,0.0,98004,0.0,10824,20,0,0,0.0,4397.0,0.0,89435,2175.0,3568,120.0,0,0.0,0.0,2024-08-30,180634.0,0.0,-14.0,0.0,0.0,0.0,0.0,97501.0,0.0,75.0,81886.0,0.0,0.0,178914.0,180634.0,1645.0,289893.0,94.3907231190045,1910-10-10,11,11,9,MINNEAPOLIS,0,10160_20250930,DIF,1934-01-01,0.0,116987,297621,0,VERSABANK USA NATIONAL ASSOCIATION,GBH INC,1261.0,88307,60064.0,46598,0,41605,104.0,7393.0,5912.0,4700,10239.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,180629.0,276.0,OCC,2025-09-30,5809673.0,174918.0,4,MN,0,0.0,0,14158,0,0,12503,1655.0,0.0,0.0,0.0,0,91911.0,4700.0,56340
333,99006.5,98540.75,10930.0,102873.0,NM,5132.0,0.0,1.0,263.0,63.0,3056.0,4455.0,6922.0,9152.0,0.0,150.0,10162,LE ROY,77419.0,28061.0,87660,0.0,87660,0.0,0.0,0.0,59599.0,0.0,68559,0.0,30773,46,0,0,0.0,28061.0,0.0,54034,3703.0,3025,109.0,0,0.0,0.0,2024-06-30,11159.0,0.0,173.0,726.0,0.0,0.0,0.0,10506.0,0.0,50.0,0.0,0.0,0.0,6950.0,11159.0,4159.0,94729.0,78.05697240185809,1893-06-01,11,11,9,MINNEAPOLIS,0,10162_20250930,DIF,1934-01-04,0.0,89073,100232,0,FIRST STATE BANK MINNESOTA,FIRST LEROY BCORP INC,1206.0,53549,5927.0,0,0,50672,972.0,19086.0,10401.0,10241,7893.0,1905.0,664.0,0.0,664.0,0.0,3,2,0,0.0,0.0,0.0,773.0,0.0,21.0,0.0,286.0,0.0,773.0,21.0,1080,0,11270.0,0.0,FDIC,2025-09-30,1128899.0,0.0,2,MN,1,0.0,0,34111,0,0,33139,961.0,0.0,0.0,11.0,0,59599.0,10262.0,55951
1687,229894.5,227209.5,29451.0,232130.0,NM,0.0,0.0,1.0,389.0,2072.0,4265.0,14160.0,10417.0,28518.0,0.0,660.0,10163,MARINE ON ST. CR,193215.0,10836.0,208287,0.0,208287,0.0,0.0,0.0,143493.0,0.0,176226,0.0,63262,123,596,2,0.0,64794.0,0.0,138380,7995.0,6596,339.0,0,0.0,0.0,2022-08-31,24141.0,0.0,342.0,3140.0,0.0,0.0,0.0,23213.0,0.0,150.0,0.0,0.0,0.0,14850.0,24141.0,9141.0,226850.0,84.38568432343392,1919-05-12,11,11,9,MINNEAPOLIS,0,10163_20250930,DIF,1934-01-01,0.0,209974,234115,0,SECURITY STATE BANK OF MARINE,MARINE BANCSHARES INC,3726.0,133330,16586.0,0,0,123845,9485.0,48511.0,24337.0,15072,28824.0,0.0,0.0,0.0,0.0,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24273.0,1930.0,FDIC,2025-09-30,2734028.0,154079.0,4,MN,1,0.0,0,74957,0,0,72167,2790.0,0.0,0.0,0.0,0,197451.0,15072.0,55047
1930,328215.5,326728.0,80372.0,332392.0,NM,0.0,0.0,1.0,1797.0,10925.0,972.0,14591.0,11093.0,50518.0,609.0,1934.0,10165,PIERZ,294319.0,129894.0,308790,0.0,308790,0.0,0.0,0.0,217112.0,0.0,268679,0.0,78288,154,1778,4,0.0,91678.0,0.0,216208,14548.0,12971,469.0,0,0.0,0.0,2022-08-31,24296.0,0.0,4692.0,3453.0,0.0,0.0,0.0,20142.0,0.0,570.0,0.0,0.0,0.0,26930.0,24296.0,-3204.0,315026.0,86.88224546880305,1908-01-01,11,11,9,MINNEAPOLIS,0,10165_20250930,DIF,1934-01-01,0.0,310720,335016,0,FARMERS AND MERCHANTS STATE BANK OF PIERZ,FARMERS&MERCHANTS AGENCY INC,2915.0,116607,47705.0,0,0,109993,6614.0,24167.0,0.0,14471,30263.0,0.0,5869.0,0.0,5869.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32422.0,0.0,FDIC,2025-09-30,1123791.0,0.0,2,MN,1,0.0,0,192184,0,0,184326,7858.0,0.0,0.0,0.0,0,178897.0,14471.0,56364
1852,279814.5,282515.5,92170.0,286662.0,NM,6067.0,0.0,1.0,4249.0,6078.0,5607.0,28242.0,7658.0,49067.0,809.0,487.0,10167,ROSEAU,228119.0,58895.0,246442,0.0,246442,0.0,0.0,0.0,187547.0,0.0,202561,0.0,62294,78,2929,4,0.0,58895.0,0.0,175567,11987.0,6494,580.0,0,0.0,0.0,2024-06-30,32806.0,0.0,2221.0,1550.0,0.0,0.0,0.0,28992.0,0.0,200.0,0.0,0.0,0.0,20000.0,32806.0,12606.0,274182.0,81.91431714142443,1905-05-03,11,11,9,FARGO,0,10167_20250930,DIF,1934-01-01,0.0,248294,281100,0,CITIZENS STATE BANK OF ROSEAU,ROSEAU REALTY CO INC,3143.0,151015,26201.0,945,0,124202,25868.0,12363.0,36455.0,18323,57673.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37961.0,0.0,FDIC,2025-09-30,2613589.0,0.0,8,MN,1,0.0,0,95427,496,0,82622,12309.0,0.0,0.0,0.0,0,187547.0,18323.0,56751
4036,468202.0,460599.5,38311.0,472656.0,NM,0.0,0.0,1.0,583.0,5332.0,23036.0,31255.0,12400.0,27209.0,1154.0,586.0,10168,CANNON FALLS,389355.0,173537.0,426528,0.0,426528,0.0,0.0,0.0,358934.0,0.0,320804,0.0,162772,224,515,1,0.0,67594.0,0.0,258897,18102.0,5657,330.0,0,0.0,0.0,2024-06-30,40633.0,0.0,2887.0,2200.0,0.0,0.0,0.0,36441.0,0.0,2458.0,0.0,0.0,0.0,37701.0,40633.0,474.0,456364.0,74.98206109278914,1915-06-21,11,11,9,MINNEAPOLIS,0,10168_20250930,DIF,1934-01-01,6125.0,431504,472137,0,FIRST FARMERS & MERCHANTS BANK,215 HOLDING CO,3504.0,235175,34024.0,0,0,230560,4615.0,64571.0,69051.0,37173,30358.0,0.0,1084.0,0.0,1084.0,0.0,3,7,0,0.0,0.0,0.0,0.0,0.0,17.0,83.0,214.0,626.0,0.0,17.0,940,0,43977.0,2943.0,FDIC,2025-09-30,1247576.0,335672.0,2,MN,0,0.0,0,191354,0,0,172627,18727.0,0.0,0.0,0.0,0,252992.0,37190.0,55009
1830,315283.0,303966.75,43800.0,321478.0,NM,6239.0,6239.0,1.0,543.0,4660.0,5191.0,27809.0,14975.0,43293.0,0.0,788.0,10169,BECKER,243859.0,81495.0,270807,0.0,270807,0.0,0.0,0.0,188179.0,0.0,230059,0.0,95153,216,272,1,27622.0,82628.0,0.0,172207,9239.0,3602,252.0,0,0.0,0.0,2013-01-25,27168.0,0.0,1161.0,1000.0,0.0,0.0,0.0,22755.0,0.0,75.0,0.0,0.0,0.0,24925.0,27168.0,2168.0,303581.0,84.81938105104817,1920-09-07,11,11,9,MINNEAPOLIS,0,10169_20250930,DIF,1934-01-01,0.0,295637,322805,0,SHERBURNE STATE BANK,SAINT JOSEPH BANCSHARES ACQUISITIONS,4252.0,167153,23629.0,26934,0,128758,11461.0,37480.0,32413.0,20709,52922.0,0.0,0.0,0.0,0.0,0.0,3,3,0,9000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,23000,0,29713.0,3611.0,FDIC,2025-09-30,3348011.0,289204.0,4,MN,0,0.0,0,103654,0,0,96485,7169.0,0.0,0.0,0.0,0,189312.0,29709.0,55308
564,109232.0,107252.75,12811.0,107755.0,NM,0.0,0.0,1.0,1040.0,3157.0,3957.0,4127.0,5397.0,8561.0,0.0,895.0,10174,UNDERWOOD,90428.0,21646.0,100822,0.0,100822,0.0,0.0,0.0,77637.0,0.0,83573,0.0,29807,58,3091,4,0.0,23185.0,0.0,65480,4909.0,2593,104.0,0,0.0,0.0,2024-06-30,8268.0,0.0,572.0,764.0,0.0,0.0,0.0,7369.0,0.0,25.0,0.0,0.0,0.0,6975.0,8268.0,1268.0,99767.0,82.76930999990097,1915-12-01,11,11,9,FARGO,0,10174_20250930,DIF,1934-01-01,0.0,101786,110054,0,FARMERS STATE BANK OF UNDERWOOD,UNDERWOOD BANCSHARES INC,1090.0,69254,11039.0,0,0,56524,12730.0,17347.0,24772.0,10394,5701.0,0.0,1620.0,0.0,1620.0,0.0,3,4,0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400,0,9131.0,992.0,FDIC,2025-09-30,1128385.0,79336.0,4,MN,1,0.0,0,31568,247,0,25902,5419.0,0.0,0.0,0.0,0,79176.0,10394.0,56586
1069,151987.0,151253.75,42102.0,156888.0,NM,5500.0,0.0,1.0,271.0,1066.0,3794.0,2915.0,7088.0,6972.0,0.0,153.0,10175,HIBBING,127835.0,52151.0,138988,0.0,138988,0.0,0.0,0.0,86838.0,0.0,99707,0.0,57928,74,0,0,0.0,52150.0,0.0,78948,5073.0,2259,133.0,0,0.0,0.0,2022-08-31,13416.0,0.0,1388.0,779.0,0.0,0.0,0.0,11963.0,0.0,750.0,0.0,0.0,0.0,13259.0,13416.0,-593.0,142028.0,71.66205483882561,1911-02-11,11,11,9,MINNEAPOLIS,0,10175_20250930,DIF,1934-01-01,0.0,140057,153473,0,SECURITY STATE BANK OF HIBBING,SECURITY FINL SERVICES INC,844.0,78050,4961.0,5500,0,70101,2449.0,0.0,55791.0,11153,6146.0,0.0,3303.0,0.0,3303.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17109.0,1306.0,FDIC,2025-09-30,1128817.0,104210.0,4,MN,0,0.0,0,60939,50,0,58954,1935.0,0.0,0.0,0.0,0,86838.0,11153.0,55746
520,107412.0,109828.25,10350.0,107953.0,NM,0.0,0.0,1.0,0.0,1183.0,1862.0,1282.0,540.0,4802.0,0.0,101.0,10178,HOLLANDALE,93152.0,30059.0,95554,0.0,95554,0.0,0.0,0.0,65495.0,0.0,86368,0.0,20271,46,1438,4,0.0,30059.0,0.0,71598,5045.0,2269,114.0,0,0.0,0.0,2024-06-30,11959.0,0.0,186.0,1300.0,0.0,0.0,0.0,11950.0,0.0,50.0,0.0,0.0,0.0,7950.0,11959.0,3959.0,103394.0,90.36483672850164,1926-08-02,11,11,9,MINNEAPOLIS,0,10178_20250930,DIF,1934-01-01,0.0,96074,108033,0,PRODUCE STATE BANK,Unknown,1123.0,41731,4665.0,0,0,41223,508.0,487.0,31475.0,2402,2702.0,0.0,0.0,0.0,0.0,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10929.0,598.0,FDIC,2025-09-30,0.0,52392.0,2,MN,1,0.0,0,53822,0,0,51412,2410.0,0.0,0.0,0.0,0,65494.0,2402.0,56045
261,70551.5,70291.5,3071.0,71559.0,NM,0.0,0.0,1.0,0.0,1187.0,1309.0,3497.0,2575.0,10109.0,0.0,0.0,10185,ELYSIAN,59059.0,13956.0,62943,0.0,62943,0.0,0.0,0.0,48987.0,0.0,51823,0.0,18263,28,0,0,0.0,13956.0,0.0,44369,2855.0,454,44.0,0,0.0,0.0,2022-08-31,8961.0,0.0,109.0,791.0,0.0,0.0,0.0,8607.0,0.0,25.0,0.0,0.0,0.0,3975.0,8961.0,4961.0,66636.0,82.14659353897854,1907-09-24,11,11,9,MANKATO,0,10185_20250930,DIF,1934-01-01,0.0,63204,72165,0,ELYSIAN BANK,ELYSIAN INC,1035.0,45383,7887.0,0,0,42202,3181.0,21894.0,4812.0,3884,6906.0,0.0,614.0,0.0,614.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9093.0,771.0,FDIC,2025-09-30,1128947.0,62074.0,4,MN,1,0.0,0,17561,0,0,17066,495.0,0.0,0.0,0.0,0,48988.0,3884.0,56028
193,49179.5,51010.0,2093.0,48886.0,NM,0.0,0.0,1.0,0.0,785.0,1000.0,1870.0,885.0,4502.0,300.0,103.0,10187,GONVICK,37323.0,3761.0,39508,0.0,39508,0.0,0.0,0.0,35747.0,0.0,31674,0.0,13232,21,0,0,0.0,3761.0,0.0,25428,1559.0,996,62.0,0,0.0,0.0,2024-06-30,8379.0,0.0,117.0,0.0,0.0,0.0,0.0,7789.0,0.0,59.0,0.0,0.0,0.0,4951.0,8379.0,3369.0,46617.0,79.87189832560017,1928-05-12,11,11,9,FARGO,0,10187_20250930,DIF,1934-01-01,0.0,39701,48080,0,THE NORTHERN STATE BANK OF GONVICK,Unknown,474.0,28691,5529.0,0,0,25361,3330.0,17253.0,1994.0,2185,1730.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8238.0,211.0,FDIC,2025-09-30,0.0,16517.0,2,MN,1,0.0,0,10817,0,0,8862,1955.0,0.0,0.0,0.0,0,35747.0,2185.0,56644
7546,209895.0,210653.5,36366.0,213966.0,NM,0.0,0.0,1.0,1830.0,6179.0,11605.0,7184.0,25955.0,25704.0,0.0,194.0,10191,PRINSBURG,127774.0,27270.0,167164,0.0,167164,0.0,0.0,0.0,139540.0,0.0,115176,0.0,83636,127,1096,2,0.0,27624.0,0.0,77572,3644.0,5354,372.0,0,0.0,0.0,2022-08-31,23755.0,0.0,82.0,11903.0,0.0,0.0,0.0,32322.0,0.0,100.0,0.0,0.0,0.0,10900.0,23755.0,12755.0,192738.0,68.69699030168557,1916-10-14,11,11,9,MANKATO,0,10191_20250930,DIF,1934-01-01,0.0,174710,198465,0,PRINSBANK,PSB FINANCIAL SHARES INC,3254.0,134487,18978.0,0,0,133202,1285.0,47749.0,8088.0,39390,20283.0,0.0,601.0,0.0,601.0,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23668.0,1985.0,FDIC,2025-09-30,1495797.0,148465.0,4,MN,1,0.0,0,32677,0,0,32662,15.0,0.0,0.0,0.0,0,139894.0,39390.0,56281
511,180805.0,178713.0,19095.0,184173.0,NM,3132.0,0.0,1.0,2648.0,7536.0,274.0,2756.0,4875.0,23143.0,0.0,197.0,10194,PINE RIVER,159708.0,50015.0,167505,0.0,167505,0.0,0.0,0.0,119776.0,0.0,146691,0.0,44818,85,0,0,0.0,47729.0,0.0,122302,9952.0,3139,192.0,0,0.0,0.0,2024-06-30,14616.0,0.0,1126.0,420.0,0.0,0.0,0.0,12742.0,0.0,100.0,0.0,0.0,0.0,7400.0,14616.0,7116.0,175654.0,86.15755995277783,1918-01-22,11,11,9,FARGO,0,10194_20250930,DIF,1934-01-01,0.0,168016,182632,0,PINE RIVER STATE BANK,NORBANC GROUP INC,1168.0,98765,20660.0,0,0,93035,5730.0,32603.0,24734.0,7797,12971.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14870.0,1155.0,FDIC,2025-09-30,1128424.0,92416.0,8,MN,1,0.0,0,68740,0,0,63289,5451.0,0.0,0.0,0.0,0,117490.0,7797.0,56474
532,98900.0,96223.0,9607.0,97067.0,NM,0.0,0.0,1.0,281.0,2301.0,3020.0,7374.0,6587.0,23874.0,0.0,329.0,10197,CYRUS,74890.0,16092.0,84778,0.0,84778,0.0,0.0,0.0,68366.0,0.0,80091,0.0,22150,55,0,0,0.0,16412.0,0.0,65193,2707.0,1149,55.0,0,0.0,0.0,2024-06-30,8664.0,0.0,233.0,501.0,0.0,0.0,0.0,8073.0,0.0,110.0,0.0,0.0,0.0,7500.0,8664.0,1054.0,94175.0,90.5075092382276,1901-10-07,11,11,9,FARGO,0,10197_20250930,DIF,1934-01-01,0.0,90935,99599,0,HOMETOWN COMMUNITY BANK,CYRUS BANCSHARES INC,859.0,60063,14271.0,0,0,46866,13121.0,7835.0,8462.0,9888,19607.0,76.0,0.0,0.0,0.0,0.0,3,4,0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,0.0,5625,0,8549.0,0.0,FDIC,2025-09-30,2752125.0,0.0,4,MN,1,0.0,0,24715,0,0,21939,2727.0,0.0,0.0,49.0,0,68686.0,15513.0,56323
256,37289.0,37992.75,0.0,37569.0,NM,0.0,0.0,1.0,0.0,202.0,0.0,391.0,1992.0,6660.0,0.0,0.0,10200,JEFFERS,30065.0,10864.0,32057,0.0,32057,0.0,0.0,0.0,21193.0,0.0,29964,0.0,6402,17,0,0,0.0,10864.0,0.0,25714,1685.0,0,0.0,0,0.0,0.0,2022-08-31,5075.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.0,-19.0,100.0,0.0,0.0,0.0,3900.0,5075.0,1075.0,36008.0,93.29929007348362,1900-06-27,11,11,9,MANKATO,0,10200_20250930,DIF,1934-01-01,0.0,32313,37388,0,STATE BANK OF JEFFERS,Unknown,486.0,17362,3787.0,0,0,17154,208.0,0.0,8118.0,1992,3466.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5075.0,255.0,FDIC,2025-09-30,0.0,26365.0,2,MN,0,0.0,0,14695,0,0,14082,613.0,0.0,0.0,0.0,0,21193.0,1992.0,56145
298,84100.5,84026.25,8805.0,84394.0,NM,0.0,0.0,1.0,0.0,602.0,4661.0,7222.0,2500.0,13375.0,0.0,444.0,10202,LOWRY,62854.0,10709.0,70015,0.0,70015,0.0,0.0,0.0,59306.0,0.0,56328,0.0,21799,32,530,2,1737.0,10709.0,0.0,44876,2644.0,2952,94.0,0,0.0,0.0,2024-06-30,7952.0,0.0,15.0,251.0,0.0,0.0,0.0,7205.0,0.0,60.0,0.0,0.0,0.0,3940.0,7952.0,3952.0,82306.0,80.28849580227204,1899-10-04,11,11,9,FARGO,0,10202_20250930,DIF,1934-01-01,0.0,77813,85765,0,LOWRY STATE BANK,FINANCIAL SERVICES LOWRY INC,983.0,56721,10746.0,1737,0,44240,10744.0,19979.0,7938.0,7161,10897.0,0.0,0.0,0.0,0.0,0.0,3,1,0,2500.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,7500,0,7966.0,876.0,FDIC,2025-09-30,1127016.0,69801.0,4,MN,1,0.0,0,13294,0,0,12956,338.0,0.0,0.0,0.0,0,59306.0,9661.0,56349
1668,243213.5,245469.75,48719.0,245556.0,NM,72745.0,72745.0,1.0,408.0,34581.0,1107.0,9631.0,4020.0,24781.0,0.0,15563.0,10212,GENEVA,94278.0,11559.0,172558,0.0,172558,0.0,0.0,0.0,160170.0,0.0,148144,0.0,54586,120,0,0,0.0,12388.0,0.0,118144,1239.0,0,0.0,0,0.0,0.0,2024-06-30,28036.0,0.0,1400.0,1305.0,0.0,0.0,0.0,26246.0,0.0,25.0,0.0,0.0,0.0,27150.0,28036.0,861.0,234438.0,85.76622474381983,1915-01-01,11,11,9,MINNEAPOLIS,0,10212_20250930,DIF,1934-01-01,0.0,212370,240406,0,COMMERCE BANK,COMMERCE BANCSHARES INC,1695.0,157263,77194.0,0,0,156253,1010.0,52613.0,14559.0,5535,7362.0,0.0,0.0,0.0,0.0,0.0,3,2,0,10500.0,27600.0,0.0,0.0,0.0,2.0,26.0,0.0,16.0,38100.0,2.0,38144,0,30448.0,2487.0,FDIC,2025-09-30,2452630.0,198139.0,4,MN,1,0.0,0,15295,0,0,14722,573.0,0.0,0.0,0.0,0,160999.0,16037.0,56035
3362,895818.0,874335.25,64734.0,899284.0,NM,0.0,0.0,1.0,3770.0,10622.0,19747.0,27786.0,34117.0,79580.0,0.0,1132.0,10214,VERMILLION,730258.0,31994.0,787892,0.0,787892,0.0,0.0,0.0,653053.0,0.0,552947,0.0,370761,534,1814,4,0.0,134839.0,0.0,402712,20983.0,15735,771.0,0,0.0,0.0,2022-08-31,116022.0,0.0,3377.0,7583.0,0.0,0.0,0.0,103498.0,0.0,50.0,0.0,0.0,0.0,32450.0,116022.0,83522.0,882828.0,69.9028598446061,1918-08-10,11,11,9,MINNEAPOLIS,0,10214_20250930,DIF,1934-01-01,17238.0,791254,907276,0,VERMILLION STATE BANK,VERMILLION BANCSHARES INC,16731.0,738172,65952.0,0,0,727650,10522.0,293172.0,268246.0,57634,53168.0,0.0,7512.0,0.0,7512.0,0.0,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114869.0,0.0,FDIC,2025-09-30,1128581.0,0.0,8,MN,1,0.0,0,49719,0,0,49218,501.0,0.0,0.0,0.0,0,755897.0,57634.0,55085
